"velocity","yhat","predictors","model","index"
0.01,0.509964202104566,"velocity","velocity w/o coordinates","k_index"
0.0478,0.510572638770696,"velocity","velocity w/o coordinates","k_index"
0.0856,0.511607069049398,"velocity","velocity w/o coordinates","k_index"
0.1234,0.512821960776785,"velocity","velocity w/o coordinates","k_index"
0.1612,0.515907173945491,"velocity","velocity w/o coordinates","k_index"
0.199,0.504559974786614,"velocity","velocity w/o coordinates","k_index"
0.2368,0.504771224601347,"velocity","velocity w/o coordinates","k_index"
0.2746,0.509009967894879,"velocity","velocity w/o coordinates","k_index"
0.3124,0.506199951219555,"velocity","velocity w/o coordinates","k_index"
0.3502,0.512324267916655,"velocity","velocity w/o coordinates","k_index"
0.388,0.511569086510694,"velocity","velocity w/o coordinates","k_index"
0.4258,0.516548970597765,"velocity","velocity w/o coordinates","k_index"
0.4636,0.521056399480616,"velocity","velocity w/o coordinates","k_index"
0.5014,0.532001652876494,"velocity","velocity w/o coordinates","k_index"
0.5392,0.537661593835466,"velocity","velocity w/o coordinates","k_index"
0.577,0.537236117500255,"velocity","velocity w/o coordinates","k_index"
0.6148,0.536646474679719,"velocity","velocity w/o coordinates","k_index"
0.6526,0.536482923635947,"velocity","velocity w/o coordinates","k_index"
0.6904,0.535163167350275,"velocity","velocity w/o coordinates","k_index"
0.7282,0.533964202939973,"velocity","velocity w/o coordinates","k_index"
0.766,0.535299660259667,"velocity","velocity w/o coordinates","k_index"
0.8038,0.537224566069065,"velocity","velocity w/o coordinates","k_index"
0.8416,0.537562562236713,"velocity","velocity w/o coordinates","k_index"
0.8794,0.538403817750144,"velocity","velocity w/o coordinates","k_index"
0.9172,0.542254762910916,"velocity","velocity w/o coordinates","k_index"
0.955,0.539771655714359,"velocity","velocity w/o coordinates","k_index"
0.9928,0.536536896531086,"velocity","velocity w/o coordinates","k_index"
1.0306,0.540612870676577,"velocity","velocity w/o coordinates","k_index"
1.0684,0.5560685418669,"velocity","velocity w/o coordinates","k_index"
1.1062,0.556958299049942,"velocity","velocity w/o coordinates","k_index"
1.144,0.557039725858456,"velocity","velocity w/o coordinates","k_index"
1.1818,0.557005808781125,"velocity","velocity w/o coordinates","k_index"
1.2196,0.556489235981895,"velocity","velocity w/o coordinates","k_index"
1.2574,0.555046442314105,"velocity","velocity w/o coordinates","k_index"
1.2952,0.554367088404793,"velocity","velocity w/o coordinates","k_index"
1.333,0.554438947791774,"velocity","velocity w/o coordinates","k_index"
1.3708,0.555060128876484,"velocity","velocity w/o coordinates","k_index"
1.4086,0.554869679817497,"velocity","velocity w/o coordinates","k_index"
1.4464,0.551937743378062,"velocity","velocity w/o coordinates","k_index"
1.4842,0.548413802207497,"velocity","velocity w/o coordinates","k_index"
1.522,0.547562341047742,"velocity","velocity w/o coordinates","k_index"
1.5598,0.54649904262098,"velocity","velocity w/o coordinates","k_index"
1.5976,0.542422853313665,"velocity","velocity w/o coordinates","k_index"
1.6354,0.534731429419543,"velocity","velocity w/o coordinates","k_index"
1.6732,0.534731429419543,"velocity","velocity w/o coordinates","k_index"
1.711,0.534731429419543,"velocity","velocity w/o coordinates","k_index"
1.7488,0.534731429419543,"velocity","velocity w/o coordinates","k_index"
1.7866,0.534400346260097,"velocity","velocity w/o coordinates","k_index"
1.8244,0.534400346260097,"velocity","velocity w/o coordinates","k_index"
1.8622,0.534400346260097,"velocity","velocity w/o coordinates","k_index"
1.9,0.534400346260097,"velocity","velocity w/o coordinates","k_index"
