"q_after","yhat","predictors","model","index"
2.3,2.52063507519498,"q_after","all predictors w/ coordinates","shannon_index"
6.14666666666667,2.50658128569178,"q_after","all predictors w/ coordinates","shannon_index"
9.99333333333333,2.50428778018381,"q_after","all predictors w/ coordinates","shannon_index"
13.84,2.49556141038941,"q_after","all predictors w/ coordinates","shannon_index"
17.6866666666667,2.48075555533064,"q_after","all predictors w/ coordinates","shannon_index"
21.5333333333333,2.47904754721281,"q_after","all predictors w/ coordinates","shannon_index"
25.38,2.47474538184085,"q_after","all predictors w/ coordinates","shannon_index"
29.2266666666667,2.47495793286611,"q_after","all predictors w/ coordinates","shannon_index"
33.0733333333333,2.47493534187211,"q_after","all predictors w/ coordinates","shannon_index"
36.92,2.47493534187211,"q_after","all predictors w/ coordinates","shannon_index"
40.7666666666667,2.47445134393971,"q_after","all predictors w/ coordinates","shannon_index"
44.6133333333333,2.4745403100208,"q_after","all predictors w/ coordinates","shannon_index"
48.46,2.4745403100208,"q_after","all predictors w/ coordinates","shannon_index"
52.3066666666667,2.4745403100208,"q_after","all predictors w/ coordinates","shannon_index"
56.1533333333333,2.4745403100208,"q_after","all predictors w/ coordinates","shannon_index"
60,2.4745403100208,"q_after","all predictors w/ coordinates","shannon_index"
