"stream_power","yhat","predictors","model","index"
4.73974102944019e-05,699.862319533484,"stream_power","velocity w/ coordinates","abundance"
4.82047748394485,817.956882704859,"stream_power","velocity w/ coordinates","abundance"
9.6409075704794,852.776679985765,"stream_power","velocity w/ coordinates","abundance"
14.461337657014,825.826850462651,"stream_power","velocity w/ coordinates","abundance"
19.2817677435485,825.679128480994,"stream_power","velocity w/ coordinates","abundance"
24.1021978300831,824.723701614401,"stream_power","velocity w/ coordinates","abundance"
28.9226279166176,898.18158612735,"stream_power","velocity w/ coordinates","abundance"
33.7430580031522,788.192188091036,"stream_power","velocity w/ coordinates","abundance"
38.5634880896867,795.525624301123,"stream_power","velocity w/ coordinates","abundance"
43.3839181762213,802.233881480884,"stream_power","velocity w/ coordinates","abundance"
48.2043482627558,777.285024331964,"stream_power","velocity w/ coordinates","abundance"
53.0247783492904,777.285024331964,"stream_power","velocity w/ coordinates","abundance"
57.8452084358249,777.285024331964,"stream_power","velocity w/ coordinates","abundance"
62.6656385223595,765.709163714146,"stream_power","velocity w/ coordinates","abundance"
67.486068608894,972.092167158058,"stream_power","velocity w/ coordinates","abundance"
72.3064986954286,972.092167158058,"stream_power","velocity w/ coordinates","abundance"
77.1269287819632,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
81.9473588684977,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
86.7677889550323,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
91.5882190415668,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
96.4086491281014,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
101.229079214636,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
106.04950930117,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
110.869939387705,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
115.69036947424,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
120.510799560774,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
125.331229647309,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
130.151659733843,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
134.972089820378,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
139.792519906912,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
144.612949993447,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
149.433380079981,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
154.253810166516,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
159.074240253051,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
163.894670339585,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
168.71510042612,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
173.535530512654,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
178.355960599189,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
183.176390685723,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
187.996820772258,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
192.817250858792,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
197.637680945327,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
202.458111031862,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
207.278541118396,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
212.098971204931,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
216.919401291465,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
221.739831378,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
226.560261464534,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
231.380691551069,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
236.201121637603,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
241.021551724138,974.915970069775,"stream_power","velocity w/ coordinates","abundance"
