"cpom_cover","yhat","predictors","model","index"
1,0.530710522403869,"cpom_cover","sampling w/ coordinates","k_index"
2,0.543803304462387,"cpom_cover","sampling w/ coordinates","k_index"
3,0.543803304462387,"cpom_cover","sampling w/ coordinates","k_index"
