"y","yhat","predictors","model","index"
1118905.656,1.75619310533835,"y","v + wd w/o coordinates","shannon_index"
1121771.19458,2.35440680191473,"y","v + wd w/o coordinates","shannon_index"
1124636.73316,2.48960672898425,"y","v + wd w/o coordinates","shannon_index"
1127502.27174,2.49046606680861,"y","v + wd w/o coordinates","shannon_index"
1130367.81032,2.4904045443292,"y","v + wd w/o coordinates","shannon_index"
1133233.3489,2.4904045443292,"y","v + wd w/o coordinates","shannon_index"
1136098.88748,2.51552790265392,"y","v + wd w/o coordinates","shannon_index"
1138964.42606,2.51552790265392,"y","v + wd w/o coordinates","shannon_index"
1141829.96464,2.51552790265392,"y","v + wd w/o coordinates","shannon_index"
1144695.50322,2.5159776903413,"y","v + wd w/o coordinates","shannon_index"
1147561.0418,2.5295446065289,"y","v + wd w/o coordinates","shannon_index"
1150426.58038,2.52963754341558,"y","v + wd w/o coordinates","shannon_index"
1153292.11896,2.64062388020533,"y","v + wd w/o coordinates","shannon_index"
1156157.65754,2.64070921970738,"y","v + wd w/o coordinates","shannon_index"
1159023.19612,2.64018044813916,"y","v + wd w/o coordinates","shannon_index"
1161888.7347,2.64024139940739,"y","v + wd w/o coordinates","shannon_index"
1164754.27328,2.64024139940739,"y","v + wd w/o coordinates","shannon_index"
1167619.81186,2.64024139940739,"y","v + wd w/o coordinates","shannon_index"
1170485.35044,2.68467100654487,"y","v + wd w/o coordinates","shannon_index"
1173350.88902,2.68467100654487,"y","v + wd w/o coordinates","shannon_index"
1176216.4276,2.65608666423294,"y","v + wd w/o coordinates","shannon_index"
1179081.96618,2.65604503038857,"y","v + wd w/o coordinates","shannon_index"
1181947.50476,2.6658821373626,"y","v + wd w/o coordinates","shannon_index"
1184813.04334,2.65367515661098,"y","v + wd w/o coordinates","shannon_index"
1187678.58192,2.52785041100449,"y","v + wd w/o coordinates","shannon_index"
1190544.1205,2.52730966442161,"y","v + wd w/o coordinates","shannon_index"
1193409.65908,2.52587817830068,"y","v + wd w/o coordinates","shannon_index"
1196275.19766,2.43611379574846,"y","v + wd w/o coordinates","shannon_index"
1199140.73624,2.21006782518493,"y","v + wd w/o coordinates","shannon_index"
1202006.27482,2.19683948104028,"y","v + wd w/o coordinates","shannon_index"
1204871.8134,2.60276062234684,"y","v + wd w/o coordinates","shannon_index"
1207737.35198,2.60276062234684,"y","v + wd w/o coordinates","shannon_index"
1210602.89056,2.60276062234684,"y","v + wd w/o coordinates","shannon_index"
1213468.42914,2.60276062234684,"y","v + wd w/o coordinates","shannon_index"
1216333.96772,2.60276062234684,"y","v + wd w/o coordinates","shannon_index"
1219199.5063,2.60181894677657,"y","v + wd w/o coordinates","shannon_index"
1222065.04488,2.60161290842074,"y","v + wd w/o coordinates","shannon_index"
1224930.58346,2.60193942818377,"y","v + wd w/o coordinates","shannon_index"
1227796.12204,2.60193493520772,"y","v + wd w/o coordinates","shannon_index"
1230661.66062,2.73663664084894,"y","v + wd w/o coordinates","shannon_index"
1233527.1992,2.73664682662046,"y","v + wd w/o coordinates","shannon_index"
1236392.73778,2.73664682662046,"y","v + wd w/o coordinates","shannon_index"
1239258.27636,2.73664682662046,"y","v + wd w/o coordinates","shannon_index"
1242123.81494,2.73664682662046,"y","v + wd w/o coordinates","shannon_index"
1244989.35352,2.73664682662046,"y","v + wd w/o coordinates","shannon_index"
1247854.8921,2.73664682662046,"y","v + wd w/o coordinates","shannon_index"
1250720.43068,2.73664682662046,"y","v + wd w/o coordinates","shannon_index"
1253585.96926,2.73051947686407,"y","v + wd w/o coordinates","shannon_index"
1256451.50784,2.73051947686407,"y","v + wd w/o coordinates","shannon_index"
1259317.04642,2.70736097572026,"y","v + wd w/o coordinates","shannon_index"
1262182.585,2.59041830179868,"y","v + wd w/o coordinates","shannon_index"
