"z","yhat","predictors","model","index"
229.672,588.114834864934,"z","sampling w/ coordinates","abundance"
253.0755,747.660762539616,"z","sampling w/ coordinates","abundance"
276.479,747.660762539616,"z","sampling w/ coordinates","abundance"
299.8825,744.432054201762,"z","sampling w/ coordinates","abundance"
323.286,744.432054201762,"z","sampling w/ coordinates","abundance"
346.6895,744.432054201762,"z","sampling w/ coordinates","abundance"
370.093,744.432054201762,"z","sampling w/ coordinates","abundance"
393.4965,744.432054201762,"z","sampling w/ coordinates","abundance"
416.9,744.432054201762,"z","sampling w/ coordinates","abundance"
440.3035,744.432054201762,"z","sampling w/ coordinates","abundance"
463.707,786.166505107173,"z","sampling w/ coordinates","abundance"
487.1105,1042.99201915882,"z","sampling w/ coordinates","abundance"
510.514,1043.10998436257,"z","sampling w/ coordinates","abundance"
533.9175,975.263143892641,"z","sampling w/ coordinates","abundance"
557.321,929.831334891143,"z","sampling w/ coordinates","abundance"
580.7245,928.735704426412,"z","sampling w/ coordinates","abundance"
604.128,911.330186967497,"z","sampling w/ coordinates","abundance"
627.5315,911.650371480871,"z","sampling w/ coordinates","abundance"
650.935,911.650371480871,"z","sampling w/ coordinates","abundance"
674.3385,916.104449342798,"z","sampling w/ coordinates","abundance"
697.742,929.529531938058,"z","sampling w/ coordinates","abundance"
721.1455,929.933531831812,"z","sampling w/ coordinates","abundance"
744.549,929.912328349219,"z","sampling w/ coordinates","abundance"
767.9525,929.912328349219,"z","sampling w/ coordinates","abundance"
791.356,1085.26001541703,"z","sampling w/ coordinates","abundance"
814.7595,1086.14809749745,"z","sampling w/ coordinates","abundance"
838.163,882.997676191507,"z","sampling w/ coordinates","abundance"
861.5665,882.997764353399,"z","sampling w/ coordinates","abundance"
884.97,879.659727780907,"z","sampling w/ coordinates","abundance"
908.3735,879.659727780907,"z","sampling w/ coordinates","abundance"
931.777,879.659727780907,"z","sampling w/ coordinates","abundance"
955.1805,879.659727780907,"z","sampling w/ coordinates","abundance"
978.584,829.583587818676,"z","sampling w/ coordinates","abundance"
1001.9875,829.800923766913,"z","sampling w/ coordinates","abundance"
1025.391,829.800923766913,"z","sampling w/ coordinates","abundance"
1048.7945,829.800923766913,"z","sampling w/ coordinates","abundance"
1072.198,829.800923766913,"z","sampling w/ coordinates","abundance"
1095.6015,829.800923766913,"z","sampling w/ coordinates","abundance"
1119.005,829.566183156437,"z","sampling w/ coordinates","abundance"
1142.4085,829.566183156437,"z","sampling w/ coordinates","abundance"
1165.812,820.199663471293,"z","sampling w/ coordinates","abundance"
1189.2155,820.199663471293,"z","sampling w/ coordinates","abundance"
1212.619,820.199663471293,"z","sampling w/ coordinates","abundance"
1236.0225,820.199663471293,"z","sampling w/ coordinates","abundance"
1259.426,820.199663471293,"z","sampling w/ coordinates","abundance"
1282.8295,820.179209793056,"z","sampling w/ coordinates","abundance"
1306.233,820.179209793056,"z","sampling w/ coordinates","abundance"
1329.6365,820.179209793056,"z","sampling w/ coordinates","abundance"
1353.04,820.179209793056,"z","sampling w/ coordinates","abundance"
1376.4435,820.179209793056,"z","sampling w/ coordinates","abundance"
1399.847,805.11279025122,"z","sampling w/ coordinates","abundance"
