"shear_stress","yhat","predictors","model","index"
0.00970518401266324,2.41169284075731,"shear_stress","velocity w/o coordinates","shannon_index"
2.91687364463791,2.44684111072213,"shear_stress","velocity w/o coordinates","shannon_index"
5.82404210526316,2.46580823289001,"shear_stress","velocity w/o coordinates","shannon_index"
8.7312105658884,2.46591147449405,"shear_stress","velocity w/o coordinates","shannon_index"
11.6383790265137,2.4509278333019,"shear_stress","velocity w/o coordinates","shannon_index"
14.5455474871389,2.49808969684285,"shear_stress","velocity w/o coordinates","shannon_index"
17.4527159477641,2.53246214741023,"shear_stress","velocity w/o coordinates","shannon_index"
20.3598844083894,2.54280404250781,"shear_stress","velocity w/o coordinates","shannon_index"
23.2670528690146,2.50824145452126,"shear_stress","velocity w/o coordinates","shannon_index"
26.1742213296399,2.54467143655899,"shear_stress","velocity w/o coordinates","shannon_index"
29.0813897902651,2.55021875468294,"shear_stress","velocity w/o coordinates","shannon_index"
31.9885582508904,2.54472346906903,"shear_stress","velocity w/o coordinates","shannon_index"
34.8957267115156,2.54671455128832,"shear_stress","velocity w/o coordinates","shannon_index"
37.8028951721409,2.54843356915715,"shear_stress","velocity w/o coordinates","shannon_index"
40.7100636327661,2.55548494794744,"shear_stress","velocity w/o coordinates","shannon_index"
43.6172320933914,2.55915808000472,"shear_stress","velocity w/o coordinates","shannon_index"
46.5244005540166,2.55913057021538,"shear_stress","velocity w/o coordinates","shannon_index"
49.4315690146419,2.55882305923932,"shear_stress","velocity w/o coordinates","shannon_index"
52.3387374752671,2.55825098012593,"shear_stress","velocity w/o coordinates","shannon_index"
55.2459059358924,2.55584412863538,"shear_stress","velocity w/o coordinates","shannon_index"
58.1530743965176,2.55521289843743,"shear_stress","velocity w/o coordinates","shannon_index"
61.0602428571428,2.55004611860287,"shear_stress","velocity w/o coordinates","shannon_index"
63.9674113177681,2.54785107055176,"shear_stress","velocity w/o coordinates","shannon_index"
66.8745797783933,2.54760553996825,"shear_stress","velocity w/o coordinates","shannon_index"
69.7817482390186,2.547677603885,"shear_stress","velocity w/o coordinates","shannon_index"
72.6889166996438,2.547677603885,"shear_stress","velocity w/o coordinates","shannon_index"
75.5960851602691,2.547677603885,"shear_stress","velocity w/o coordinates","shannon_index"
78.5032536208943,2.547677603885,"shear_stress","velocity w/o coordinates","shannon_index"
81.4104220815196,2.54763684864529,"shear_stress","velocity w/o coordinates","shannon_index"
84.3175905421448,2.54763684864529,"shear_stress","velocity w/o coordinates","shannon_index"
87.2247590027701,2.54763684864529,"shear_stress","velocity w/o coordinates","shannon_index"
90.1319274633953,2.54763684864529,"shear_stress","velocity w/o coordinates","shannon_index"
93.0390959240206,2.54763684864529,"shear_stress","velocity w/o coordinates","shannon_index"
95.9462643846458,2.54763684864529,"shear_stress","velocity w/o coordinates","shannon_index"
98.853432845271,2.54763684864529,"shear_stress","velocity w/o coordinates","shannon_index"
101.760601305896,2.54763684864529,"shear_stress","velocity w/o coordinates","shannon_index"
104.667769766522,2.54763684864529,"shear_stress","velocity w/o coordinates","shannon_index"
107.574938227147,2.54832122873565,"shear_stress","velocity w/o coordinates","shannon_index"
110.482106687772,2.54884554419196,"shear_stress","velocity w/o coordinates","shannon_index"
113.389275148397,2.54884554419196,"shear_stress","velocity w/o coordinates","shannon_index"
116.296443609023,2.54884554419196,"shear_stress","velocity w/o coordinates","shannon_index"
119.203612069648,2.54884554419196,"shear_stress","velocity w/o coordinates","shannon_index"
122.110780530273,2.54884554419196,"shear_stress","velocity w/o coordinates","shannon_index"
125.017948990898,2.54953481550939,"shear_stress","velocity w/o coordinates","shannon_index"
127.925117451524,2.54953481550939,"shear_stress","velocity w/o coordinates","shannon_index"
130.832285912149,2.54953481550939,"shear_stress","velocity w/o coordinates","shannon_index"
133.739454372774,2.54953481550939,"shear_stress","velocity w/o coordinates","shannon_index"
136.646622833399,2.54953481550939,"shear_stress","velocity w/o coordinates","shannon_index"
139.553791294025,2.54953481550939,"shear_stress","velocity w/o coordinates","shannon_index"
142.46095975465,2.54953481550939,"shear_stress","velocity w/o coordinates","shannon_index"
145.368128215275,2.54953481550939,"shear_stress","velocity w/o coordinates","shannon_index"
