"clog_3_class_int","yhat","predictors","model","index"
0,2.5080832139934,"clog_3_class","all predictors w/ coordinates","shannon_index"
1,2.52060708065998,"clog_3_class","all predictors w/ coordinates","shannon_index"
2,2.51359627066539,"clog_3_class","all predictors w/ coordinates","shannon_index"
