"x","yhat","predictors","model","index"
2575575.53,2.57666432857513,"x","v + wd w/ coordinates","shannon_index"
2579649.17396,2.39068601639182,"x","v + wd w/ coordinates","shannon_index"
2583722.81792,2.39318125391448,"x","v + wd w/ coordinates","shannon_index"
2587796.46188,2.38592658716219,"x","v + wd w/ coordinates","shannon_index"
2591870.10584,2.38592658716219,"x","v + wd w/ coordinates","shannon_index"
2595943.7498,2.38592658716219,"x","v + wd w/ coordinates","shannon_index"
2600017.39376,2.38592658716219,"x","v + wd w/ coordinates","shannon_index"
2604091.03772,2.38592658716219,"x","v + wd w/ coordinates","shannon_index"
2608164.68168,2.38592658716219,"x","v + wd w/ coordinates","shannon_index"
2612238.32564,2.38592658716219,"x","v + wd w/ coordinates","shannon_index"
2616311.9696,2.38592658716219,"x","v + wd w/ coordinates","shannon_index"
2620385.61356,2.38592658716219,"x","v + wd w/ coordinates","shannon_index"
2624459.25752,2.38592658716219,"x","v + wd w/ coordinates","shannon_index"
2628532.90148,2.38592658716219,"x","v + wd w/ coordinates","shannon_index"
2632606.54544,2.38592658716219,"x","v + wd w/ coordinates","shannon_index"
2636680.1894,2.38592658716219,"x","v + wd w/ coordinates","shannon_index"
2640753.83336,2.38592658716219,"x","v + wd w/ coordinates","shannon_index"
2644827.47732,2.38592658716219,"x","v + wd w/ coordinates","shannon_index"
2648901.12128,2.38592658716219,"x","v + wd w/ coordinates","shannon_index"
2652974.76524,2.41478473665538,"x","v + wd w/ coordinates","shannon_index"
2657048.4092,2.43966229591105,"x","v + wd w/ coordinates","shannon_index"
2661122.05316,2.44004735405798,"x","v + wd w/ coordinates","shannon_index"
2665195.69712,2.43998364110788,"x","v + wd w/ coordinates","shannon_index"
2669269.34108,2.43997629317972,"x","v + wd w/ coordinates","shannon_index"
2673342.98504,2.43997629317972,"x","v + wd w/ coordinates","shannon_index"
2677416.629,2.43997629317972,"x","v + wd w/ coordinates","shannon_index"
2681490.27296,2.43997629317972,"x","v + wd w/ coordinates","shannon_index"
2685563.91692,2.43997629317972,"x","v + wd w/ coordinates","shannon_index"
2689637.56088,2.43997629317972,"x","v + wd w/ coordinates","shannon_index"
2693711.20484,2.43997629317972,"x","v + wd w/ coordinates","shannon_index"
2697784.8488,2.43997629317972,"x","v + wd w/ coordinates","shannon_index"
2701858.49276,2.43997629317972,"x","v + wd w/ coordinates","shannon_index"
2705932.13672,2.43997629317972,"x","v + wd w/ coordinates","shannon_index"
2710005.78068,2.43997629317972,"x","v + wd w/ coordinates","shannon_index"
2714079.42464,2.43997629317972,"x","v + wd w/ coordinates","shannon_index"
2718153.0686,2.43997629317972,"x","v + wd w/ coordinates","shannon_index"
2722226.71256,2.43997629317972,"x","v + wd w/ coordinates","shannon_index"
2726300.35652,2.56981704522062,"x","v + wd w/ coordinates","shannon_index"
2730374.00048,2.60985255793289,"x","v + wd w/ coordinates","shannon_index"
2734447.64444,2.61726591818862,"x","v + wd w/ coordinates","shannon_index"
2738521.2884,2.62682172048975,"x","v + wd w/ coordinates","shannon_index"
2742594.93236,2.62181426474342,"x","v + wd w/ coordinates","shannon_index"
2746668.57632,2.38906996752377,"x","v + wd w/ coordinates","shannon_index"
2750742.22028,2.38830574325941,"x","v + wd w/ coordinates","shannon_index"
2754815.86424,2.38893267581308,"x","v + wd w/ coordinates","shannon_index"
2758889.5082,2.38651186158812,"x","v + wd w/ coordinates","shannon_index"
2762963.15216,2.38389314531728,"x","v + wd w/ coordinates","shannon_index"
2767036.79612,2.38389314531728,"x","v + wd w/ coordinates","shannon_index"
2771110.44008,2.36660642356232,"x","v + wd w/ coordinates","shannon_index"
2775184.08404,2.44458590227145,"x","v + wd w/ coordinates","shannon_index"
2779257.728,2.10212160095021,"x","v + wd w/ coordinates","shannon_index"
