"y","yhat","predictors","model","index"
1118905.656,0.524685180834857,"y","sampling w/ coordinates","k_index"
1121771.19458,0.533172199703543,"y","sampling w/ coordinates","k_index"
1124636.73316,0.53393914767636,"y","sampling w/ coordinates","k_index"
1127502.27174,0.534328700097715,"y","sampling w/ coordinates","k_index"
1130367.81032,0.53444799281276,"y","sampling w/ coordinates","k_index"
1133233.3489,0.53444799281276,"y","sampling w/ coordinates","k_index"
1136098.88748,0.534272145514697,"y","sampling w/ coordinates","k_index"
1138964.42606,0.534272145514697,"y","sampling w/ coordinates","k_index"
1141829.96464,0.534272145514697,"y","sampling w/ coordinates","k_index"
1144695.50322,0.534272145514697,"y","sampling w/ coordinates","k_index"
1147561.0418,0.534417840199759,"y","sampling w/ coordinates","k_index"
1150426.58038,0.534564783178394,"y","sampling w/ coordinates","k_index"
1153292.11896,0.534488899855223,"y","sampling w/ coordinates","k_index"
1156157.65754,0.534472699955604,"y","sampling w/ coordinates","k_index"
1159023.19612,0.533986941324525,"y","sampling w/ coordinates","k_index"
1161888.7347,0.53401153977103,"y","sampling w/ coordinates","k_index"
1164754.27328,0.53401153977103,"y","sampling w/ coordinates","k_index"
1167619.81186,0.534004554228558,"y","sampling w/ coordinates","k_index"
1170485.35044,0.534032665648427,"y","sampling w/ coordinates","k_index"
1173350.88902,0.534032665648427,"y","sampling w/ coordinates","k_index"
1176216.4276,0.533919372649235,"y","sampling w/ coordinates","k_index"
1179081.96618,0.533724197788111,"y","sampling w/ coordinates","k_index"
1181947.50476,0.536406255840182,"y","sampling w/ coordinates","k_index"
1184813.04334,0.536921493381496,"y","sampling w/ coordinates","k_index"
1187678.58192,0.528680772129315,"y","sampling w/ coordinates","k_index"
1190544.1205,0.528497105304581,"y","sampling w/ coordinates","k_index"
1193409.65908,0.527998441898629,"y","sampling w/ coordinates","k_index"
1196275.19766,0.527294898714175,"y","sampling w/ coordinates","k_index"
1199140.73624,0.527258943669704,"y","sampling w/ coordinates","k_index"
1202006.27482,0.527168537592535,"y","sampling w/ coordinates","k_index"
1204871.8134,0.527447846506411,"y","sampling w/ coordinates","k_index"
1207737.35198,0.527447846506411,"y","sampling w/ coordinates","k_index"
1210602.89056,0.527447846506411,"y","sampling w/ coordinates","k_index"
1213468.42914,0.527447846506411,"y","sampling w/ coordinates","k_index"
1216333.96772,0.527447846506411,"y","sampling w/ coordinates","k_index"
1219199.5063,0.527526939349875,"y","sampling w/ coordinates","k_index"
1222065.04488,0.527526939349875,"y","sampling w/ coordinates","k_index"
1224930.58346,0.528237234818945,"y","sampling w/ coordinates","k_index"
1227796.12204,0.53048866211244,"y","sampling w/ coordinates","k_index"
1230661.66062,0.537252582555297,"y","sampling w/ coordinates","k_index"
1233527.1992,0.537554480221425,"y","sampling w/ coordinates","k_index"
1236392.73778,0.537554480221425,"y","sampling w/ coordinates","k_index"
1239258.27636,0.537554480221425,"y","sampling w/ coordinates","k_index"
1242123.81494,0.537554480221425,"y","sampling w/ coordinates","k_index"
1244989.35352,0.537554480221425,"y","sampling w/ coordinates","k_index"
1247854.8921,0.537554480221425,"y","sampling w/ coordinates","k_index"
1250720.43068,0.537554480221425,"y","sampling w/ coordinates","k_index"
1253585.96926,0.541783818282509,"y","sampling w/ coordinates","k_index"
1256451.50784,0.541783818282509,"y","sampling w/ coordinates","k_index"
1259317.04642,0.541857903351547,"y","sampling w/ coordinates","k_index"
1262182.585,0.541839042222446,"y","sampling w/ coordinates","k_index"
