"clog_6_class_int","yhat","predictors","model","index"
0,0.541925865100584,"clog_6_class","all predictors w/o coordinates","k_index"
1,0.542147103724733,"clog_6_class","all predictors w/o coordinates","k_index"
2,0.542317398735317,"clog_6_class","all predictors w/o coordinates","k_index"
3,0.54225346520286,"clog_6_class","all predictors w/o coordinates","k_index"
4,0.538913060223918,"clog_6_class","all predictors w/o coordinates","k_index"
5,0.533299837047468,"clog_6_class","all predictors w/o coordinates","k_index"
6,0.533705023338053,"clog_6_class","all predictors w/o coordinates","k_index"
