"cat_velocity","yhat","predictors","model","index"
1,0.528391037683868,"cat_velocity","sampling w/ coordinates","k_index"
2,0.528388631996067,"cat_velocity","sampling w/ coordinates","k_index"
3,0.532806022190734,"cat_velocity","sampling w/ coordinates","k_index"
4,0.531874834484134,"cat_velocity","sampling w/ coordinates","k_index"
5,0.530932755967134,"cat_velocity","sampling w/ coordinates","k_index"
