"q_before","yhat","predictors","model","index"
2.3,716.761203555525,"q_before","all predictors w/o coordinates","abundance"
6.00555555555556,716.358120566872,"q_before","all predictors w/o coordinates","abundance"
9.71111111111111,673.766986527305,"q_before","all predictors w/o coordinates","abundance"
13.4166666666667,670.148506900539,"q_before","all predictors w/o coordinates","abundance"
17.1222222222222,741.877989096918,"q_before","all predictors w/o coordinates","abundance"
20.8277777777778,741.878311881121,"q_before","all predictors w/o coordinates","abundance"
24.5333333333333,767.89933772018,"q_before","all predictors w/o coordinates","abundance"
28.2388888888889,767.850302025892,"q_before","all predictors w/o coordinates","abundance"
31.9444444444444,767.850302025892,"q_before","all predictors w/o coordinates","abundance"
35.65,930.84750609467,"q_before","all predictors w/o coordinates","abundance"
39.3555555555556,930.84750609467,"q_before","all predictors w/o coordinates","abundance"
43.0611111111111,930.84750609467,"q_before","all predictors w/o coordinates","abundance"
46.7666666666667,908.278866367064,"q_before","all predictors w/o coordinates","abundance"
50.4722222222222,908.276200059531,"q_before","all predictors w/o coordinates","abundance"
54.1777777777778,906.046737809112,"q_before","all predictors w/o coordinates","abundance"
57.8833333333333,906.046737809112,"q_before","all predictors w/o coordinates","abundance"
61.5888888888889,906.046737809112,"q_before","all predictors w/o coordinates","abundance"
65.2944444444445,906.046737809112,"q_before","all predictors w/o coordinates","abundance"
69,906.046737809112,"q_before","all predictors w/o coordinates","abundance"
