"q_before","yhat","predictors","model","index"
2.3,0.192168413049425,"q_before","all predictors w/o coordinates","rel_abundance"
7.43076923076923,0.192476617444366,"q_before","all predictors w/o coordinates","rel_abundance"
12.5615384615385,0.19394414247596,"q_before","all predictors w/o coordinates","rel_abundance"
17.6923076923077,0.19633794960409,"q_before","all predictors w/o coordinates","rel_abundance"
22.8230769230769,0.196778252420447,"q_before","all predictors w/o coordinates","rel_abundance"
27.9538461538462,0.202283371601523,"q_before","all predictors w/o coordinates","rel_abundance"
33.0846153846154,0.202283371601523,"q_before","all predictors w/o coordinates","rel_abundance"
38.2153846153846,0.202283371601523,"q_before","all predictors w/o coordinates","rel_abundance"
43.3461538461538,0.202364968610022,"q_before","all predictors w/o coordinates","rel_abundance"
48.4769230769231,0.203619968294933,"q_before","all predictors w/o coordinates","rel_abundance"
53.6076923076923,0.20348572220051,"q_before","all predictors w/o coordinates","rel_abundance"
58.7384615384615,0.20348572220051,"q_before","all predictors w/o coordinates","rel_abundance"
63.8692307692308,0.20348572220051,"q_before","all predictors w/o coordinates","rel_abundance"
69,0.20348572220051,"q_before","all predictors w/o coordinates","rel_abundance"
