"moos_cover","yhat","predictors","model","index"
0,0.193382307393666,"moos_cover","all predictors w/o coordinates","rel_abundance"
1,0.200830915359102,"moos_cover","all predictors w/o coordinates","rel_abundance"
2,0.198705418648022,"moos_cover","all predictors w/o coordinates","rel_abundance"
3,0.205313246145155,"moos_cover","all predictors w/o coordinates","rel_abundance"
