"y","yhat","predictors","model","index"
1118905.656,0.523821632825625,"y","sampling w/ coordinates","k_index"
1121771.19458,0.533167912373482,"y","sampling w/ coordinates","k_index"
1124636.73316,0.534067092824325,"y","sampling w/ coordinates","k_index"
1127502.27174,0.53422083070606,"y","sampling w/ coordinates","k_index"
1130367.81032,0.534521697872698,"y","sampling w/ coordinates","k_index"
1133233.3489,0.534521697872698,"y","sampling w/ coordinates","k_index"
1136098.88748,0.534289347891842,"y","sampling w/ coordinates","k_index"
1138964.42606,0.534289347891842,"y","sampling w/ coordinates","k_index"
1141829.96464,0.534289347891842,"y","sampling w/ coordinates","k_index"
1144695.50322,0.534289347891842,"y","sampling w/ coordinates","k_index"
1147561.0418,0.53422832579859,"y","sampling w/ coordinates","k_index"
1150426.58038,0.534219590362527,"y","sampling w/ coordinates","k_index"
1153292.11896,0.533999767479279,"y","sampling w/ coordinates","k_index"
1156157.65754,0.533999767479279,"y","sampling w/ coordinates","k_index"
1159023.19612,0.533876039315508,"y","sampling w/ coordinates","k_index"
1161888.7347,0.533863605748707,"y","sampling w/ coordinates","k_index"
1164754.27328,0.533863605748707,"y","sampling w/ coordinates","k_index"
1167619.81186,0.533814703568541,"y","sampling w/ coordinates","k_index"
1170485.35044,0.534055363004207,"y","sampling w/ coordinates","k_index"
1173350.88902,0.534055363004207,"y","sampling w/ coordinates","k_index"
1176216.4276,0.534001113516299,"y","sampling w/ coordinates","k_index"
1179081.96618,0.533861632994571,"y","sampling w/ coordinates","k_index"
1181947.50476,0.535409810444563,"y","sampling w/ coordinates","k_index"
1184813.04334,0.535369089030199,"y","sampling w/ coordinates","k_index"
1187678.58192,0.52696222551895,"y","sampling w/ coordinates","k_index"
1190544.1205,0.526992758681279,"y","sampling w/ coordinates","k_index"
1193409.65908,0.527017578321481,"y","sampling w/ coordinates","k_index"
1196275.19766,0.525380262737053,"y","sampling w/ coordinates","k_index"
1199140.73624,0.524790493715279,"y","sampling w/ coordinates","k_index"
1202006.27482,0.524640687380346,"y","sampling w/ coordinates","k_index"
1204871.8134,0.52567173709062,"y","sampling w/ coordinates","k_index"
1207737.35198,0.52567173709062,"y","sampling w/ coordinates","k_index"
1210602.89056,0.52567173709062,"y","sampling w/ coordinates","k_index"
1213468.42914,0.52567173709062,"y","sampling w/ coordinates","k_index"
1216333.96772,0.52567173709062,"y","sampling w/ coordinates","k_index"
1219199.5063,0.526006397897157,"y","sampling w/ coordinates","k_index"
1222065.04488,0.526006397897157,"y","sampling w/ coordinates","k_index"
1224930.58346,0.526646774089681,"y","sampling w/ coordinates","k_index"
1227796.12204,0.529672536577362,"y","sampling w/ coordinates","k_index"
1230661.66062,0.541427159201674,"y","sampling w/ coordinates","k_index"
1233527.1992,0.54184621361314,"y","sampling w/ coordinates","k_index"
1236392.73778,0.54184621361314,"y","sampling w/ coordinates","k_index"
1239258.27636,0.54184621361314,"y","sampling w/ coordinates","k_index"
1242123.81494,0.54184621361314,"y","sampling w/ coordinates","k_index"
1244989.35352,0.54184621361314,"y","sampling w/ coordinates","k_index"
1247854.8921,0.54184621361314,"y","sampling w/ coordinates","k_index"
1250720.43068,0.54184621361314,"y","sampling w/ coordinates","k_index"
1253585.96926,0.547245223031378,"y","sampling w/ coordinates","k_index"
1256451.50784,0.547245223031378,"y","sampling w/ coordinates","k_index"
1259317.04642,0.546946630567363,"y","sampling w/ coordinates","k_index"
1262182.585,0.54637289946348,"y","sampling w/ coordinates","k_index"
