"dist_w","yhat","predictors","model","index"
0.2,0.551896171285623,"dist_w","sampling w/o coordinates","k_index"
0.826,0.548779179655692,"dist_w","sampling w/o coordinates","k_index"
1.452,0.5488426480246,"dist_w","sampling w/o coordinates","k_index"
2.078,0.548608536597642,"dist_w","sampling w/o coordinates","k_index"
2.704,0.548800714034847,"dist_w","sampling w/o coordinates","k_index"
3.33,0.549744309104091,"dist_w","sampling w/o coordinates","k_index"
3.956,0.547607843761191,"dist_w","sampling w/o coordinates","k_index"
4.582,0.545893648868202,"dist_w","sampling w/o coordinates","k_index"
5.208,0.544670249235172,"dist_w","sampling w/o coordinates","k_index"
5.834,0.542050432510722,"dist_w","sampling w/o coordinates","k_index"
6.46,0.542229843622191,"dist_w","sampling w/o coordinates","k_index"
7.086,0.542254464711145,"dist_w","sampling w/o coordinates","k_index"
7.712,0.543088357049747,"dist_w","sampling w/o coordinates","k_index"
8.338,0.542265830065582,"dist_w","sampling w/o coordinates","k_index"
8.964,0.540630089111572,"dist_w","sampling w/o coordinates","k_index"
9.59,0.538408251162485,"dist_w","sampling w/o coordinates","k_index"
10.216,0.536984713450185,"dist_w","sampling w/o coordinates","k_index"
10.842,0.536497750629289,"dist_w","sampling w/o coordinates","k_index"
11.468,0.53331095705935,"dist_w","sampling w/o coordinates","k_index"
12.094,0.532464500877043,"dist_w","sampling w/o coordinates","k_index"
12.72,0.533650361609575,"dist_w","sampling w/o coordinates","k_index"
13.346,0.533486909942633,"dist_w","sampling w/o coordinates","k_index"
13.972,0.532379951688508,"dist_w","sampling w/o coordinates","k_index"
14.598,0.532619514301268,"dist_w","sampling w/o coordinates","k_index"
15.224,0.528492413145277,"dist_w","sampling w/o coordinates","k_index"
15.85,0.525222519516558,"dist_w","sampling w/o coordinates","k_index"
16.476,0.524650657008712,"dist_w","sampling w/o coordinates","k_index"
17.102,0.525105767423978,"dist_w","sampling w/o coordinates","k_index"
17.728,0.524889808919532,"dist_w","sampling w/o coordinates","k_index"
18.354,0.525532573384374,"dist_w","sampling w/o coordinates","k_index"
18.98,0.525682283905906,"dist_w","sampling w/o coordinates","k_index"
19.606,0.526284482225371,"dist_w","sampling w/o coordinates","k_index"
20.232,0.526406831372476,"dist_w","sampling w/o coordinates","k_index"
20.858,0.526078470952173,"dist_w","sampling w/o coordinates","k_index"
21.484,0.527169795776143,"dist_w","sampling w/o coordinates","k_index"
22.11,0.527169795776143,"dist_w","sampling w/o coordinates","k_index"
22.736,0.527169795776143,"dist_w","sampling w/o coordinates","k_index"
23.362,0.527169795776143,"dist_w","sampling w/o coordinates","k_index"
23.988,0.527162400386302,"dist_w","sampling w/o coordinates","k_index"
24.614,0.527162400386302,"dist_w","sampling w/o coordinates","k_index"
25.24,0.527162400386302,"dist_w","sampling w/o coordinates","k_index"
25.866,0.527162400386302,"dist_w","sampling w/o coordinates","k_index"
26.492,0.527153723637121,"dist_w","sampling w/o coordinates","k_index"
27.118,0.526667981601885,"dist_w","sampling w/o coordinates","k_index"
27.744,0.526667981601885,"dist_w","sampling w/o coordinates","k_index"
28.37,0.526667981601885,"dist_w","sampling w/o coordinates","k_index"
28.996,0.526667981601885,"dist_w","sampling w/o coordinates","k_index"
29.622,0.526667981601885,"dist_w","sampling w/o coordinates","k_index"
30.248,0.526667981601885,"dist_w","sampling w/o coordinates","k_index"
30.874,0.526667981601885,"dist_w","sampling w/o coordinates","k_index"
31.5,0.526667981601885,"dist_w","sampling w/o coordinates","k_index"
