"ox_before","yhat","predictors","model","index"
10.64,2.54159216949995,"ox_before","sampling w/ coordinates","shannon_index"
10.8105882352941,2.54159216949995,"ox_before","sampling w/ coordinates","shannon_index"
10.9811764705882,2.54159216949995,"ox_before","sampling w/ coordinates","shannon_index"
11.1517647058824,2.54159216949995,"ox_before","sampling w/ coordinates","shannon_index"
11.3223529411765,2.54147226125658,"ox_before","sampling w/ coordinates","shannon_index"
11.4929411764706,2.54170137413463,"ox_before","sampling w/ coordinates","shannon_index"
11.6635294117647,2.54167310801158,"ox_before","sampling w/ coordinates","shannon_index"
11.8341176470588,2.52702543957707,"ox_before","sampling w/ coordinates","shannon_index"
12.0047058823529,2.52876396467629,"ox_before","sampling w/ coordinates","shannon_index"
12.1752941176471,2.50164253889751,"ox_before","sampling w/ coordinates","shannon_index"
12.3458823529412,2.504441321003,"ox_before","sampling w/ coordinates","shannon_index"
12.5164705882353,2.50455160074354,"ox_before","sampling w/ coordinates","shannon_index"
12.6870588235294,2.50455160074354,"ox_before","sampling w/ coordinates","shannon_index"
12.8576470588235,2.50598888266675,"ox_before","sampling w/ coordinates","shannon_index"
13.0282352941176,2.50598888266675,"ox_before","sampling w/ coordinates","shannon_index"
13.1988235294118,2.50598888266675,"ox_before","sampling w/ coordinates","shannon_index"
13.3694117647059,2.50761878300923,"ox_before","sampling w/ coordinates","shannon_index"
13.54,2.49801743697565,"ox_before","sampling w/ coordinates","shannon_index"
