"clog_6_class_int","yhat","predictors","model","index"
0,0.550005482158799,"clog_6_class","sampling w/o coordinates","k_index"
1,0.545363399861515,"clog_6_class","sampling w/o coordinates","k_index"
2,0.528608456146026,"clog_6_class","sampling w/o coordinates","k_index"
3,0.528608456146026,"clog_6_class","sampling w/o coordinates","k_index"
4,0.513905611739534,"clog_6_class","sampling w/o coordinates","k_index"
5,0.513905611739534,"clog_6_class","sampling w/o coordinates","k_index"
6,0.510085399829499,"clog_6_class","sampling w/o coordinates","k_index"
