"z","yhat","predictors","model","index"
229.672,1.52035200540666,"z","sampling w/o coordinates","shannon_index"
253.0755,2.43717874034687,"z","sampling w/o coordinates","shannon_index"
276.479,2.37097374267048,"z","sampling w/o coordinates","shannon_index"
299.8825,2.63460492425495,"z","sampling w/o coordinates","shannon_index"
323.286,2.63460492425495,"z","sampling w/o coordinates","shannon_index"
346.6895,2.63317517329145,"z","sampling w/o coordinates","shannon_index"
370.093,2.73038835602778,"z","sampling w/o coordinates","shannon_index"
393.4965,2.73072146707111,"z","sampling w/o coordinates","shannon_index"
416.9,2.73166973336979,"z","sampling w/o coordinates","shannon_index"
440.3035,2.73048078848256,"z","sampling w/o coordinates","shannon_index"
463.707,2.75305306635521,"z","sampling w/o coordinates","shannon_index"
487.1105,2.55442807216335,"z","sampling w/o coordinates","shannon_index"
510.514,2.55664482823125,"z","sampling w/o coordinates","shannon_index"
533.9175,2.4801451580392,"z","sampling w/o coordinates","shannon_index"
557.321,2.47723203621529,"z","sampling w/o coordinates","shannon_index"
580.7245,2.65529028326273,"z","sampling w/o coordinates","shannon_index"
604.128,2.67090901566876,"z","sampling w/o coordinates","shannon_index"
627.5315,2.47919468912813,"z","sampling w/o coordinates","shannon_index"
650.935,2.47919468912813,"z","sampling w/o coordinates","shannon_index"
674.3385,2.47919468912813,"z","sampling w/o coordinates","shannon_index"
697.742,2.4575554891317,"z","sampling w/o coordinates","shannon_index"
721.1455,2.45086466741783,"z","sampling w/o coordinates","shannon_index"
744.549,2.45090072381276,"z","sampling w/o coordinates","shannon_index"
767.9525,2.45090072381276,"z","sampling w/o coordinates","shannon_index"
791.356,2.22959976864082,"z","sampling w/o coordinates","shannon_index"
814.7595,2.24900380742771,"z","sampling w/o coordinates","shannon_index"
838.163,2.09651859877286,"z","sampling w/o coordinates","shannon_index"
861.5665,2.09243889208193,"z","sampling w/o coordinates","shannon_index"
884.97,2.09202548806314,"z","sampling w/o coordinates","shannon_index"
908.3735,2.09202548806314,"z","sampling w/o coordinates","shannon_index"
931.777,2.09202548806314,"z","sampling w/o coordinates","shannon_index"
955.1805,2.09202548806314,"z","sampling w/o coordinates","shannon_index"
978.584,2.10165219588412,"z","sampling w/o coordinates","shannon_index"
1001.9875,3.05700415317659,"z","sampling w/o coordinates","shannon_index"
1025.391,3.05700415317659,"z","sampling w/o coordinates","shannon_index"
1048.7945,3.05700415317659,"z","sampling w/o coordinates","shannon_index"
1072.198,3.05700415317659,"z","sampling w/o coordinates","shannon_index"
1095.6015,3.05689232824025,"z","sampling w/o coordinates","shannon_index"
1119.005,3.05510364583245,"z","sampling w/o coordinates","shannon_index"
1142.4085,3.05510364583245,"z","sampling w/o coordinates","shannon_index"
1165.812,2.92974391138112,"z","sampling w/o coordinates","shannon_index"
1189.2155,2.92974391138112,"z","sampling w/o coordinates","shannon_index"
1212.619,2.92974391138112,"z","sampling w/o coordinates","shannon_index"
1236.0225,2.92974391138112,"z","sampling w/o coordinates","shannon_index"
1259.426,2.92974391138112,"z","sampling w/o coordinates","shannon_index"
1282.8295,2.92693463685336,"z","sampling w/o coordinates","shannon_index"
1306.233,2.92693463685336,"z","sampling w/o coordinates","shannon_index"
1329.6365,2.92693463685336,"z","sampling w/o coordinates","shannon_index"
1353.04,2.92693463685336,"z","sampling w/o coordinates","shannon_index"
1376.4435,2.92693463685336,"z","sampling w/o coordinates","shannon_index"
1399.847,2.82860572532647,"z","sampling w/o coordinates","shannon_index"
