"velocity","yhat","predictors","model","index"
0.01,791.411986658746,"velocity","all predictors w/ coordinates","abundance"
0.0414,772.310857581445,"velocity","all predictors w/ coordinates","abundance"
0.0728,769.074446418964,"velocity","all predictors w/ coordinates","abundance"
0.1042,765.028793120719,"velocity","all predictors w/ coordinates","abundance"
0.1356,761.194469355287,"velocity","all predictors w/ coordinates","abundance"
0.167,761.423529128949,"velocity","all predictors w/ coordinates","abundance"
0.1984,760.09760516725,"velocity","all predictors w/ coordinates","abundance"
0.2298,759.305891168131,"velocity","all predictors w/ coordinates","abundance"
0.2612,758.76302729394,"velocity","all predictors w/ coordinates","abundance"
0.2926,756.819782860518,"velocity","all predictors w/ coordinates","abundance"
0.324,755.666680338439,"velocity","all predictors w/ coordinates","abundance"
0.3554,754.279323195582,"velocity","all predictors w/ coordinates","abundance"
0.3868,753.585901976446,"velocity","all predictors w/ coordinates","abundance"
0.4182,752.51004318015,"velocity","all predictors w/ coordinates","abundance"
0.4496,752.958832135176,"velocity","all predictors w/ coordinates","abundance"
0.481,753.335747802431,"velocity","all predictors w/ coordinates","abundance"
0.5124,751.462753372683,"velocity","all predictors w/ coordinates","abundance"
0.5438,746.883298418301,"velocity","all predictors w/ coordinates","abundance"
0.5752,746.97186230719,"velocity","all predictors w/ coordinates","abundance"
0.6066,745.245475419463,"velocity","all predictors w/ coordinates","abundance"
0.638,743.81165299983,"velocity","all predictors w/ coordinates","abundance"
0.6694,740.733337145186,"velocity","all predictors w/ coordinates","abundance"
0.7008,739.232391690307,"velocity","all predictors w/ coordinates","abundance"
0.7322,738.568098580285,"velocity","all predictors w/ coordinates","abundance"
0.7636,738.568098580285,"velocity","all predictors w/ coordinates","abundance"
0.795,739.415466709327,"velocity","all predictors w/ coordinates","abundance"
0.8264,742.549144994159,"velocity","all predictors w/ coordinates","abundance"
0.8578,740.108230487986,"velocity","all predictors w/ coordinates","abundance"
0.8892,740.642210382166,"velocity","all predictors w/ coordinates","abundance"
0.9206,740.642210382166,"velocity","all predictors w/ coordinates","abundance"
0.952,740.642210382166,"velocity","all predictors w/ coordinates","abundance"
0.9834,740.481103900685,"velocity","all predictors w/ coordinates","abundance"
1.0148,740.620370567351,"velocity","all predictors w/ coordinates","abundance"
1.0462,741.429187007261,"velocity","all predictors w/ coordinates","abundance"
1.0776,742.359544635127,"velocity","all predictors w/ coordinates","abundance"
1.109,741.883884912904,"velocity","all predictors w/ coordinates","abundance"
1.1404,743.106023570312,"velocity","all predictors w/ coordinates","abundance"
1.1718,743.556935298707,"velocity","all predictors w/ coordinates","abundance"
1.2032,743.556935298707,"velocity","all predictors w/ coordinates","abundance"
1.2346,743.556935298707,"velocity","all predictors w/ coordinates","abundance"
1.266,743.304019017843,"velocity","all predictors w/ coordinates","abundance"
1.2974,742.103758061052,"velocity","all predictors w/ coordinates","abundance"
1.3288,742.103758061052,"velocity","all predictors w/ coordinates","abundance"
1.3602,741.412490587168,"velocity","all predictors w/ coordinates","abundance"
1.3916,741.412490587168,"velocity","all predictors w/ coordinates","abundance"
1.423,741.412490587168,"velocity","all predictors w/ coordinates","abundance"
1.4544,741.412490587168,"velocity","all predictors w/ coordinates","abundance"
1.4858,741.904638735316,"velocity","all predictors w/ coordinates","abundance"
1.5172,741.904638735316,"velocity","all predictors w/ coordinates","abundance"
1.5486,741.904638735316,"velocity","all predictors w/ coordinates","abundance"
1.58,741.904638735316,"velocity","all predictors w/ coordinates","abundance"
