"z","yhat","predictors","model","index"
229.672,0.18612789940502,"z","all predictors w/o coordinates","rel_abundance"
253.0755,0.187278800873775,"z","all predictors w/o coordinates","rel_abundance"
276.479,0.187148974072411,"z","all predictors w/o coordinates","rel_abundance"
299.8825,0.187558819633801,"z","all predictors w/o coordinates","rel_abundance"
323.286,0.187558819633801,"z","all predictors w/o coordinates","rel_abundance"
346.6895,0.187558819633801,"z","all predictors w/o coordinates","rel_abundance"
370.093,0.187445353452825,"z","all predictors w/o coordinates","rel_abundance"
393.4965,0.187479177574412,"z","all predictors w/o coordinates","rel_abundance"
416.9,0.187414365756088,"z","all predictors w/o coordinates","rel_abundance"
440.3035,0.187267904059069,"z","all predictors w/o coordinates","rel_abundance"
463.707,0.187641551996671,"z","all predictors w/o coordinates","rel_abundance"
487.1105,0.189531795736278,"z","all predictors w/o coordinates","rel_abundance"
510.514,0.18912627474885,"z","all predictors w/o coordinates","rel_abundance"
533.9175,0.189176645250134,"z","all predictors w/o coordinates","rel_abundance"
557.321,0.189570310302038,"z","all predictors w/o coordinates","rel_abundance"
580.7245,0.192140354529891,"z","all predictors w/o coordinates","rel_abundance"
604.128,0.195735292209332,"z","all predictors w/o coordinates","rel_abundance"
627.5315,0.195673007712583,"z","all predictors w/o coordinates","rel_abundance"
650.935,0.195673007712583,"z","all predictors w/o coordinates","rel_abundance"
674.3385,0.195714466983676,"z","all predictors w/o coordinates","rel_abundance"
697.742,0.196299980220103,"z","all predictors w/o coordinates","rel_abundance"
721.1455,0.196288455839545,"z","all predictors w/o coordinates","rel_abundance"
744.549,0.196372494965212,"z","all predictors w/o coordinates","rel_abundance"
767.9525,0.196591946644335,"z","all predictors w/o coordinates","rel_abundance"
791.356,0.203454946776098,"z","all predictors w/o coordinates","rel_abundance"
814.7595,0.203202122014693,"z","all predictors w/o coordinates","rel_abundance"
838.163,0.202586416029728,"z","all predictors w/o coordinates","rel_abundance"
861.5665,0.202578776737324,"z","all predictors w/o coordinates","rel_abundance"
884.97,0.202589870731494,"z","all predictors w/o coordinates","rel_abundance"
908.3735,0.202589870731494,"z","all predictors w/o coordinates","rel_abundance"
931.777,0.202589870731494,"z","all predictors w/o coordinates","rel_abundance"
955.1805,0.202466119894339,"z","all predictors w/o coordinates","rel_abundance"
978.584,0.202460597983335,"z","all predictors w/o coordinates","rel_abundance"
1001.9875,0.202358494310441,"z","all predictors w/o coordinates","rel_abundance"
1025.391,0.202358494310441,"z","all predictors w/o coordinates","rel_abundance"
1048.7945,0.202358494310441,"z","all predictors w/o coordinates","rel_abundance"
1072.198,0.202283968153275,"z","all predictors w/o coordinates","rel_abundance"
1095.6015,0.202262107110816,"z","all predictors w/o coordinates","rel_abundance"
1119.005,0.202329031349618,"z","all predictors w/o coordinates","rel_abundance"
1142.4085,0.202329031349618,"z","all predictors w/o coordinates","rel_abundance"
1165.812,0.202472384263641,"z","all predictors w/o coordinates","rel_abundance"
1189.2155,0.202472384263641,"z","all predictors w/o coordinates","rel_abundance"
1212.619,0.202472384263641,"z","all predictors w/o coordinates","rel_abundance"
1236.0225,0.202472384263641,"z","all predictors w/o coordinates","rel_abundance"
1259.426,0.202472384263641,"z","all predictors w/o coordinates","rel_abundance"
1282.8295,0.202736843728949,"z","all predictors w/o coordinates","rel_abundance"
1306.233,0.202736843728949,"z","all predictors w/o coordinates","rel_abundance"
1329.6365,0.202736843728949,"z","all predictors w/o coordinates","rel_abundance"
1353.04,0.202736843728949,"z","all predictors w/o coordinates","rel_abundance"
1376.4435,0.202736843728949,"z","all predictors w/o coordinates","rel_abundance"
1399.847,0.205699716345661,"z","all predictors w/o coordinates","rel_abundance"
