"ox_before","yhat","predictors","model","index"
10.64,740.119271248036,"ox_before","all predictors w/o coordinates","abundance"
10.8105882352941,738.324935136925,"ox_before","all predictors w/o coordinates","abundance"
10.9811764705882,741.550053148389,"ox_before","all predictors w/o coordinates","abundance"
11.1517647058824,745.923784563733,"ox_before","all predictors w/o coordinates","abundance"
11.3223529411765,743.725934916466,"ox_before","all predictors w/o coordinates","abundance"
11.4929411764706,742.51197364736,"ox_before","all predictors w/o coordinates","abundance"
11.6635294117647,741.434622765526,"ox_before","all predictors w/o coordinates","abundance"
11.8341176470588,744.659429892068,"ox_before","all predictors w/o coordinates","abundance"
12.0047058823529,745.261179252738,"ox_before","all predictors w/o coordinates","abundance"
12.1752941176471,750.84839089629,"ox_before","all predictors w/o coordinates","abundance"
12.3458823529412,753.124213541058,"ox_before","all predictors w/o coordinates","abundance"
12.5164705882353,752.010783964873,"ox_before","all predictors w/o coordinates","abundance"
12.6870588235294,752.155675940182,"ox_before","all predictors w/o coordinates","abundance"
12.8576470588235,752.054431032774,"ox_before","all predictors w/o coordinates","abundance"
13.0282352941176,768.667564231339,"ox_before","all predictors w/o coordinates","abundance"
13.1988235294118,768.667564231339,"ox_before","all predictors w/o coordinates","abundance"
13.3694117647059,812.131173434512,"ox_before","all predictors w/o coordinates","abundance"
13.54,816.277390718463,"ox_before","all predictors w/o coordinates","abundance"
