"ox_after","yhat","predictors","model","index"
8.05,0.529640953178715,"ox_after","sampling w/ coordinates","k_index"
8.37823529411765,0.529640953178715,"ox_after","sampling w/ coordinates","k_index"
8.70647058823529,0.529640953178715,"ox_after","sampling w/ coordinates","k_index"
9.03470588235294,0.529640953178715,"ox_after","sampling w/ coordinates","k_index"
9.36294117647059,0.529640953178715,"ox_after","sampling w/ coordinates","k_index"
9.69117647058824,0.529640953178715,"ox_after","sampling w/ coordinates","k_index"
10.0194117647059,0.529640953178715,"ox_after","sampling w/ coordinates","k_index"
10.3476470588235,0.529640953178715,"ox_after","sampling w/ coordinates","k_index"
10.6758823529412,0.529640953178715,"ox_after","sampling w/ coordinates","k_index"
11.0041176470588,0.529640953178715,"ox_after","sampling w/ coordinates","k_index"
11.3323529411765,0.531697131022215,"ox_after","sampling w/ coordinates","k_index"
11.6605882352941,0.532520238880714,"ox_after","sampling w/ coordinates","k_index"
11.9888235294118,0.532520238880714,"ox_after","sampling w/ coordinates","k_index"
12.3170588235294,0.532520238880714,"ox_after","sampling w/ coordinates","k_index"
12.6452941176471,0.53083558105613,"ox_after","sampling w/ coordinates","k_index"
12.9735294117647,0.53083558105613,"ox_after","sampling w/ coordinates","k_index"
13.3017647058824,0.53083558105613,"ox_after","sampling w/ coordinates","k_index"
13.63,0.531243154167761,"ox_after","sampling w/ coordinates","k_index"
