"ox_after","yhat","predictors","model","index"
8.05,0.539777842885118,"ox_after","all predictors w/o coordinates","k_index"
8.30363636363636,0.539777842885118,"ox_after","all predictors w/o coordinates","k_index"
8.55727272727273,0.539777842885118,"ox_after","all predictors w/o coordinates","k_index"
8.81090909090909,0.539777842885118,"ox_after","all predictors w/o coordinates","k_index"
9.06454545454546,0.54060461769704,"ox_after","all predictors w/o coordinates","k_index"
9.31818181818182,0.540822947824123,"ox_after","all predictors w/o coordinates","k_index"
9.57181818181818,0.540849076322141,"ox_after","all predictors w/o coordinates","k_index"
9.82545454545455,0.540875484070605,"ox_after","all predictors w/o coordinates","k_index"
10.0790909090909,0.540852378906867,"ox_after","all predictors w/o coordinates","k_index"
10.3327272727273,0.540084938773553,"ox_after","all predictors w/o coordinates","k_index"
10.5863636363636,0.539384155455387,"ox_after","all predictors w/o coordinates","k_index"
10.84,0.539248666858415,"ox_after","all predictors w/o coordinates","k_index"
11.0936363636364,0.537971782906079,"ox_after","all predictors w/o coordinates","k_index"
11.3472727272727,0.536839033845701,"ox_after","all predictors w/o coordinates","k_index"
11.6009090909091,0.538687947338439,"ox_after","all predictors w/o coordinates","k_index"
11.8545454545455,0.537750575114616,"ox_after","all predictors w/o coordinates","k_index"
12.1081818181818,0.538063904433297,"ox_after","all predictors w/o coordinates","k_index"
12.3618181818182,0.538081652835583,"ox_after","all predictors w/o coordinates","k_index"
12.6154545454545,0.54301095583132,"ox_after","all predictors w/o coordinates","k_index"
12.8690909090909,0.545395448979483,"ox_after","all predictors w/o coordinates","k_index"
13.1227272727273,0.548570295862018,"ox_after","all predictors w/o coordinates","k_index"
13.3763636363636,0.548590135547122,"ox_after","all predictors w/o coordinates","k_index"
13.63,0.548483170380384,"ox_after","all predictors w/o coordinates","k_index"
