"ox_after","yhat","predictors","model","index"
8.05,0.192772059722878,"ox_after","all predictors w/o coordinates","rel_abundance"
8.37823529411765,0.192772059722878,"ox_after","all predictors w/o coordinates","rel_abundance"
8.70647058823529,0.192772059722878,"ox_after","all predictors w/o coordinates","rel_abundance"
9.03470588235294,0.192772059722878,"ox_after","all predictors w/o coordinates","rel_abundance"
9.36294117647059,0.192440480392993,"ox_after","all predictors w/o coordinates","rel_abundance"
9.69117647058824,0.192303350221376,"ox_after","all predictors w/o coordinates","rel_abundance"
10.0194117647059,0.192278858025582,"ox_after","all predictors w/o coordinates","rel_abundance"
10.3476470588235,0.192261046315334,"ox_after","all predictors w/o coordinates","rel_abundance"
10.6758823529412,0.192623060025256,"ox_after","all predictors w/o coordinates","rel_abundance"
11.0041176470588,0.192904307616526,"ox_after","all predictors w/o coordinates","rel_abundance"
11.3323529411765,0.194554045521512,"ox_after","all predictors w/o coordinates","rel_abundance"
11.6605882352941,0.195920476907024,"ox_after","all predictors w/o coordinates","rel_abundance"
11.9888235294118,0.195821309961651,"ox_after","all predictors w/o coordinates","rel_abundance"
12.3170588235294,0.196183353174205,"ox_after","all predictors w/o coordinates","rel_abundance"
12.6452941176471,0.196442836628459,"ox_after","all predictors w/o coordinates","rel_abundance"
12.9735294117647,0.196757545467625,"ox_after","all predictors w/o coordinates","rel_abundance"
13.3017647058824,0.199025882567488,"ox_after","all predictors w/o coordinates","rel_abundance"
13.63,0.207196940717659,"ox_after","all predictors w/o coordinates","rel_abundance"
