"wd_m","yhat","predictors","model","index"
0.08,1137.100505405,"wd_m_c","v + wd w/o coordinates","abundance"
0.099,1226.74830344871,"wd_m_c","v + wd w/o coordinates","abundance"
0.118,908.091978708903,"wd_m_c","v + wd w/o coordinates","abundance"
0.137,785.568259769016,"wd_m_c","v + wd w/o coordinates","abundance"
0.156,695.25907113817,"wd_m_c","v + wd w/o coordinates","abundance"
0.175,832.18055428399,"wd_m_c","v + wd w/o coordinates","abundance"
0.194,816.55384628861,"wd_m_c","v + wd w/o coordinates","abundance"
0.213,880.564655586525,"wd_m_c","v + wd w/o coordinates","abundance"
0.232,680.056247075399,"wd_m_c","v + wd w/o coordinates","abundance"
0.251,1760.00098616989,"wd_m_c","v + wd w/o coordinates","abundance"
0.27,711.244484548215,"wd_m_c","v + wd w/o coordinates","abundance"
0.289,758.467625935872,"wd_m_c","v + wd w/o coordinates","abundance"
0.308,763.666179515697,"wd_m_c","v + wd w/o coordinates","abundance"
0.327,686.864369992857,"wd_m_c","v + wd w/o coordinates","abundance"
0.346,798.819025463528,"wd_m_c","v + wd w/o coordinates","abundance"
0.365,767.654922485352,"wd_m_c","v + wd w/o coordinates","abundance"
0.384,986.024137426306,"wd_m_c","v + wd w/o coordinates","abundance"
0.403,828.306191055863,"wd_m_c","v + wd w/o coordinates","abundance"
0.422,593.517198068124,"wd_m_c","v + wd w/o coordinates","abundance"
0.441,537.278749783834,"wd_m_c","v + wd w/o coordinates","abundance"
0.46,578.215282793398,"wd_m_c","v + wd w/o coordinates","abundance"
0.479,577.254483611495,"wd_m_c","v + wd w/o coordinates","abundance"
0.498,720.089480082194,"wd_m_c","v + wd w/o coordinates","abundance"
0.517,618.26777097914,"wd_m_c","v + wd w/o coordinates","abundance"
0.536,618.745451114796,"wd_m_c","v + wd w/o coordinates","abundance"
0.555,653.005395465427,"wd_m_c","v + wd w/o coordinates","abundance"
0.574,550.427487832529,"wd_m_c","v + wd w/o coordinates","abundance"
0.593,546.473129307782,"wd_m_c","v + wd w/o coordinates","abundance"
0.612,453.442067782084,"wd_m_c","v + wd w/o coordinates","abundance"
0.631,451.411208859196,"wd_m_c","v + wd w/o coordinates","abundance"
0.65,409.85731711211,"wd_m_c","v + wd w/o coordinates","abundance"
0.669,413.60691914735,"wd_m_c","v + wd w/o coordinates","abundance"
0.688,408.235790146722,"wd_m_c","v + wd w/o coordinates","abundance"
0.707,384.811771587089,"wd_m_c","v + wd w/o coordinates","abundance"
0.726,383.144478038505,"wd_m_c","v + wd w/o coordinates","abundance"
0.745,400.458803671378,"wd_m_c","v + wd w/o coordinates","abundance"
0.764,394.853311697642,"wd_m_c","v + wd w/o coordinates","abundance"
0.783,387.219121032291,"wd_m_c","v + wd w/o coordinates","abundance"
0.802,387.842063638899,"wd_m_c","v + wd w/o coordinates","abundance"
0.821,387.842063638899,"wd_m_c","v + wd w/o coordinates","abundance"
0.84,387.842063638899,"wd_m_c","v + wd w/o coordinates","abundance"
0.859,387.842063638899,"wd_m_c","v + wd w/o coordinates","abundance"
0.878,387.842063638899,"wd_m_c","v + wd w/o coordinates","abundance"
0.897,380.565030857369,"wd_m_c","v + wd w/o coordinates","abundance"
0.916,384.228917245512,"wd_m_c","v + wd w/o coordinates","abundance"
0.935,384.228917245512,"wd_m_c","v + wd w/o coordinates","abundance"
0.954,384.228917245512,"wd_m_c","v + wd w/o coordinates","abundance"
0.973,384.228917245512,"wd_m_c","v + wd w/o coordinates","abundance"
0.992,377.167730419724,"wd_m_c","v + wd w/o coordinates","abundance"
1.011,377.167730419724,"wd_m_c","v + wd w/o coordinates","abundance"
1.03,377.167730419724,"wd_m_c","v + wd w/o coordinates","abundance"
