"conduct_after","yhat","predictors","model","index"
28.7,0.535527737198885,"conduct_after","all predictors w/ coordinates","k_index"
61.3647058823529,0.535527737198885,"conduct_after","all predictors w/ coordinates","k_index"
94.0294117647059,0.535527737198885,"conduct_after","all predictors w/ coordinates","k_index"
126.694117647059,0.535527737198885,"conduct_after","all predictors w/ coordinates","k_index"
159.358823529412,0.535826118763203,"conduct_after","all predictors w/ coordinates","k_index"
192.023529411765,0.535478336853464,"conduct_after","all predictors w/ coordinates","k_index"
224.688235294118,0.535213051254432,"conduct_after","all predictors w/ coordinates","k_index"
257.352941176471,0.535194215475948,"conduct_after","all predictors w/ coordinates","k_index"
290.017647058824,0.533123160280409,"conduct_after","all predictors w/ coordinates","k_index"
322.682352941176,0.528621146696542,"conduct_after","all predictors w/ coordinates","k_index"
355.347058823529,0.528536814849146,"conduct_after","all predictors w/ coordinates","k_index"
388.011764705882,0.529615054426116,"conduct_after","all predictors w/ coordinates","k_index"
420.676470588235,0.529566384791893,"conduct_after","all predictors w/ coordinates","k_index"
453.341176470588,0.530855110649045,"conduct_after","all predictors w/ coordinates","k_index"
486.005882352941,0.529706594498311,"conduct_after","all predictors w/ coordinates","k_index"
518.670588235294,0.529458566127889,"conduct_after","all predictors w/ coordinates","k_index"
551.335294117647,0.529470006509694,"conduct_after","all predictors w/ coordinates","k_index"
584,0.529470006509694,"conduct_after","all predictors w/ coordinates","k_index"
