"sub_type_int","yhat","predictors","model","index"
0,2.53432993635227,"sub_type","all predictors w/ coordinates","shannon_index"
1,2.53432993635227,"sub_type","all predictors w/ coordinates","shannon_index"
2,2.51048246017994,"sub_type","all predictors w/ coordinates","shannon_index"
3,2.50405658969524,"sub_type","all predictors w/ coordinates","shannon_index"
