"y","yhat","predictors","model","index"
1118905.656,2.13060769419231,"y","velocity w/ coordinates","shannon_index"
1121771.19458,2.50783349914551,"y","velocity w/ coordinates","shannon_index"
1124636.73316,2.53987670835477,"y","velocity w/ coordinates","shannon_index"
1127502.27174,2.54190185118137,"y","velocity w/ coordinates","shannon_index"
1130367.81032,2.56346486278697,"y","velocity w/ coordinates","shannon_index"
1133233.3489,2.56346486278697,"y","velocity w/ coordinates","shannon_index"
1136098.88748,2.5666435473997,"y","velocity w/ coordinates","shannon_index"
1138964.42606,2.5666435473997,"y","velocity w/ coordinates","shannon_index"
1141829.96464,2.5666435473997,"y","velocity w/ coordinates","shannon_index"
1144695.50322,2.5666435473997,"y","velocity w/ coordinates","shannon_index"
1147561.0418,2.57799294867266,"y","velocity w/ coordinates","shannon_index"
1150426.58038,2.57710361631384,"y","velocity w/ coordinates","shannon_index"
1153292.11896,2.61353774333328,"y","velocity w/ coordinates","shannon_index"
1156157.65754,2.6138568555247,"y","velocity w/ coordinates","shannon_index"
1159023.19612,2.60977314921789,"y","velocity w/ coordinates","shannon_index"
1161888.7347,2.61234061748976,"y","velocity w/ coordinates","shannon_index"
1164754.27328,2.61234061748976,"y","velocity w/ coordinates","shannon_index"
1167619.81186,2.61234061748976,"y","velocity w/ coordinates","shannon_index"
1170485.35044,2.61764825141777,"y","velocity w/ coordinates","shannon_index"
1173350.88902,2.61764825141777,"y","velocity w/ coordinates","shannon_index"
1176216.4276,2.5686893514339,"y","velocity w/ coordinates","shannon_index"
1179081.96618,2.56679696867707,"y","velocity w/ coordinates","shannon_index"
1181947.50476,2.58611191630728,"y","velocity w/ coordinates","shannon_index"
1184813.04334,2.60648584680815,"y","velocity w/ coordinates","shannon_index"
1187678.58192,2.5069644628593,"y","velocity w/ coordinates","shannon_index"
1190544.1205,2.50093524189577,"y","velocity w/ coordinates","shannon_index"
1193409.65908,2.48161934795725,"y","velocity w/ coordinates","shannon_index"
1196275.19766,2.45570817018716,"y","velocity w/ coordinates","shannon_index"
1199140.73624,2.42587821681709,"y","velocity w/ coordinates","shannon_index"
1202006.27482,2.44004879716783,"y","velocity w/ coordinates","shannon_index"
1204871.8134,2.54183231787108,"y","velocity w/ coordinates","shannon_index"
1207737.35198,2.54183231787108,"y","velocity w/ coordinates","shannon_index"
1210602.89056,2.54183231787108,"y","velocity w/ coordinates","shannon_index"
1213468.42914,2.54194348338225,"y","velocity w/ coordinates","shannon_index"
1216333.96772,2.54185905882431,"y","velocity w/ coordinates","shannon_index"
1219199.5063,2.5424979155168,"y","velocity w/ coordinates","shannon_index"
1222065.04488,2.54673806356787,"y","velocity w/ coordinates","shannon_index"
1224930.58346,2.55609239228781,"y","velocity w/ coordinates","shannon_index"
1227796.12204,2.56798040229632,"y","velocity w/ coordinates","shannon_index"
1230661.66062,2.72791596230628,"y","velocity w/ coordinates","shannon_index"
1233527.1992,2.73736799833105,"y","velocity w/ coordinates","shannon_index"
1236392.73778,2.73736799833105,"y","velocity w/ coordinates","shannon_index"
1239258.27636,2.73736799833105,"y","velocity w/ coordinates","shannon_index"
1242123.81494,2.73736799833105,"y","velocity w/ coordinates","shannon_index"
1244989.35352,2.73736799833105,"y","velocity w/ coordinates","shannon_index"
1247854.8921,2.73736799833105,"y","velocity w/ coordinates","shannon_index"
1250720.43068,2.73736799833105,"y","velocity w/ coordinates","shannon_index"
1253585.96926,2.73637270893372,"y","velocity w/ coordinates","shannon_index"
1256451.50784,2.73637270893372,"y","velocity w/ coordinates","shannon_index"
1259317.04642,2.73212543333932,"y","velocity w/ coordinates","shannon_index"
1262182.585,2.7272082763582,"y","velocity w/ coordinates","shannon_index"
