"clog_3_class_int","yhat","predictors","model","index"
0,0.532451936345616,"clog_3_class","sampling w/ coordinates","k_index"
1,0.534161171894219,"clog_3_class","sampling w/ coordinates","k_index"
2,0.462092994323973,"clog_3_class","sampling w/ coordinates","k_index"
