"velocity","yhat","predictors","model","index"
0.01,824.620634259259,"velocity","sampling w/o coordinates","abundance"
0.0414,796.164925925926,"velocity","sampling w/o coordinates","abundance"
0.0728,793.778115740741,"velocity","sampling w/o coordinates","abundance"
0.1042,793.245125,"velocity","sampling w/o coordinates","abundance"
0.1356,790.889013888889,"velocity","sampling w/o coordinates","abundance"
0.167,788.827611111111,"velocity","sampling w/o coordinates","abundance"
0.1984,787.750518518519,"velocity","sampling w/o coordinates","abundance"
0.2298,787.75675,"velocity","sampling w/o coordinates","abundance"
0.2612,784.539800925926,"velocity","sampling w/o coordinates","abundance"
0.2926,792.720833333333,"velocity","sampling w/o coordinates","abundance"
0.324,794.3215,"velocity","sampling w/o coordinates","abundance"
0.3554,779.987759259259,"velocity","sampling w/o coordinates","abundance"
0.3868,777.832398148148,"velocity","sampling w/o coordinates","abundance"
0.4182,778.432226851852,"velocity","sampling w/o coordinates","abundance"
0.4496,784.462717592593,"velocity","sampling w/o coordinates","abundance"
0.481,792.874060185185,"velocity","sampling w/o coordinates","abundance"
0.5124,792.840143518519,"velocity","sampling w/o coordinates","abundance"
0.5438,786.866180555556,"velocity","sampling w/o coordinates","abundance"
0.5752,785.128337962963,"velocity","sampling w/o coordinates","abundance"
0.6066,783.048773148148,"velocity","sampling w/o coordinates","abundance"
0.638,784.229773148148,"velocity","sampling w/o coordinates","abundance"
0.6694,768.812097222222,"velocity","sampling w/o coordinates","abundance"
0.7008,764.673314814815,"velocity","sampling w/o coordinates","abundance"
0.7322,765.867476851852,"velocity","sampling w/o coordinates","abundance"
0.7636,764.99149537037,"velocity","sampling w/o coordinates","abundance"
0.795,766.284240740741,"velocity","sampling w/o coordinates","abundance"
0.8264,767.243236111111,"velocity","sampling w/o coordinates","abundance"
0.8578,768.678097222222,"velocity","sampling w/o coordinates","abundance"
0.8892,769.835875,"velocity","sampling w/o coordinates","abundance"
0.9206,779.146847222222,"velocity","sampling w/o coordinates","abundance"
0.952,778.173458333333,"velocity","sampling w/o coordinates","abundance"
0.9834,779.948958333333,"velocity","sampling w/o coordinates","abundance"
1.0148,779.536125,"velocity","sampling w/o coordinates","abundance"
1.0462,783.122055555556,"velocity","sampling w/o coordinates","abundance"
1.0776,783.325819444444,"velocity","sampling w/o coordinates","abundance"
1.109,783.873921296296,"velocity","sampling w/o coordinates","abundance"
1.1404,784.374717592593,"velocity","sampling w/o coordinates","abundance"
1.1718,784.491074074074,"velocity","sampling w/o coordinates","abundance"
1.2032,783.767185185185,"velocity","sampling w/o coordinates","abundance"
1.2346,783.767185185185,"velocity","sampling w/o coordinates","abundance"
1.266,783.966578703704,"velocity","sampling w/o coordinates","abundance"
1.2974,781.180717592593,"velocity","sampling w/o coordinates","abundance"
1.3288,781.394875,"velocity","sampling w/o coordinates","abundance"
1.3602,781.404087962963,"velocity","sampling w/o coordinates","abundance"
1.3916,781.433333333333,"velocity","sampling w/o coordinates","abundance"
1.423,781.461810185185,"velocity","sampling w/o coordinates","abundance"
1.4544,781.461810185185,"velocity","sampling w/o coordinates","abundance"
1.4858,781.461810185185,"velocity","sampling w/o coordinates","abundance"
1.5172,781.461810185185,"velocity","sampling w/o coordinates","abundance"
1.5486,781.461810185185,"velocity","sampling w/o coordinates","abundance"
1.58,781.461810185185,"velocity","sampling w/o coordinates","abundance"
