"moos_cover","yhat","predictors","model","index"
0,752.327587962963,"moos_cover","sampling w/ coordinates","abundance"
1,898.195523148148,"moos_cover","sampling w/ coordinates","abundance"
2,896.438152777778,"moos_cover","sampling w/ coordinates","abundance"
3,897.012606481481,"moos_cover","sampling w/ coordinates","abundance"
