"q_during","yhat","predictors","model","index"
2.3,0.190263049081518,"q_during","all predictors w/ coordinates","rel_abundance"
7.43076923076923,0.194208412460166,"q_during","all predictors w/ coordinates","rel_abundance"
12.5615384615385,0.196455287852852,"q_during","all predictors w/ coordinates","rel_abundance"
17.6923076923077,0.199514909246139,"q_during","all predictors w/ coordinates","rel_abundance"
22.8230769230769,0.201418363160506,"q_during","all predictors w/ coordinates","rel_abundance"
27.9538461538462,0.206070191142592,"q_during","all predictors w/ coordinates","rel_abundance"
33.0846153846154,0.206070191142592,"q_during","all predictors w/ coordinates","rel_abundance"
38.2153846153846,0.206051864958536,"q_during","all predictors w/ coordinates","rel_abundance"
43.3461538461538,0.206069111633628,"q_during","all predictors w/ coordinates","rel_abundance"
48.4769230769231,0.206228755217162,"q_during","all predictors w/ coordinates","rel_abundance"
53.6076923076923,0.206222018278593,"q_during","all predictors w/ coordinates","rel_abundance"
58.7384615384615,0.206222018278593,"q_during","all predictors w/ coordinates","rel_abundance"
63.8692307692308,0.206222018278593,"q_during","all predictors w/ coordinates","rel_abundance"
69,0.206222018278593,"q_during","all predictors w/ coordinates","rel_abundance"
