"velocity","yhat","predictors","model","index"
0.01,858.918430541526,"velocity","sampling w/ coordinates","abundance"
0.0414,772.060260648148,"velocity","sampling w/ coordinates","abundance"
0.0728,765.636584722222,"velocity","sampling w/ coordinates","abundance"
0.1042,773.098228240741,"velocity","sampling w/ coordinates","abundance"
0.1356,758.451978240741,"velocity","sampling w/ coordinates","abundance"
0.167,754.813658796296,"velocity","sampling w/ coordinates","abundance"
0.1984,757.240779166667,"velocity","sampling w/ coordinates","abundance"
0.2298,758.525968981481,"velocity","sampling w/ coordinates","abundance"
0.2612,752.380388734568,"velocity","sampling w/ coordinates","abundance"
0.2926,764.604296141975,"velocity","sampling w/ coordinates","abundance"
0.324,759.256939660494,"velocity","sampling w/ coordinates","abundance"
0.3554,757.794058179012,"velocity","sampling w/ coordinates","abundance"
0.3868,749.033118364198,"velocity","sampling w/ coordinates","abundance"
0.4182,754.053164660494,"velocity","sampling w/ coordinates","abundance"
0.4496,769.423187808642,"velocity","sampling w/ coordinates","abundance"
0.481,786.901664660494,"velocity","sampling w/ coordinates","abundance"
0.5124,788.358234104938,"velocity","sampling w/ coordinates","abundance"
0.5438,783.351035030864,"velocity","sampling w/ coordinates","abundance"
0.5752,780.766349845679,"velocity","sampling w/ coordinates","abundance"
0.6066,776.104252623457,"velocity","sampling w/ coordinates","abundance"
0.638,776.891326697531,"velocity","sampling w/ coordinates","abundance"
0.6694,756.95533132716,"velocity","sampling w/ coordinates","abundance"
0.7008,749.17046095679,"velocity","sampling w/ coordinates","abundance"
0.7322,751.15659058642,"velocity","sampling w/ coordinates","abundance"
0.7636,751.185456327161,"velocity","sampling w/ coordinates","abundance"
0.795,763.257627623457,"velocity","sampling w/ coordinates","abundance"
0.8264,765.161118364197,"velocity","sampling w/ coordinates","abundance"
0.8578,767.977697067901,"velocity","sampling w/ coordinates","abundance"
0.8892,767.587627623457,"velocity","sampling w/ coordinates","abundance"
0.9206,776.463771141975,"velocity","sampling w/ coordinates","abundance"
0.952,775.946271141975,"velocity","sampling w/ coordinates","abundance"
0.9834,779.468956327161,"velocity","sampling w/ coordinates","abundance"
1.0148,780.749655401235,"velocity","sampling w/ coordinates","abundance"
1.0462,788.252785030864,"velocity","sampling w/ coordinates","abundance"
1.0776,793.115785030864,"velocity","sampling w/ coordinates","abundance"
1.109,793.744221759259,"velocity","sampling w/ coordinates","abundance"
1.1404,796.014318981481,"velocity","sampling w/ coordinates","abundance"
1.1718,795.124647685185,"velocity","sampling w/ coordinates","abundance"
1.2032,795.428129166667,"velocity","sampling w/ coordinates","abundance"
1.2346,796.949490277778,"velocity","sampling w/ coordinates","abundance"
1.266,798.702402314815,"velocity","sampling w/ coordinates","abundance"
1.2974,798.702578240741,"velocity","sampling w/ coordinates","abundance"
1.3288,798.84571712963,"velocity","sampling w/ coordinates","abundance"
1.3602,797.456476388889,"velocity","sampling w/ coordinates","abundance"
1.3916,797.629990277778,"velocity","sampling w/ coordinates","abundance"
1.423,797.702638425926,"velocity","sampling w/ coordinates","abundance"
1.4544,797.423268055556,"velocity","sampling w/ coordinates","abundance"
1.4858,797.638527314815,"velocity","sampling w/ coordinates","abundance"
1.5172,797.638527314815,"velocity","sampling w/ coordinates","abundance"
1.5486,797.638527314815,"velocity","sampling w/ coordinates","abundance"
1.58,797.745175462963,"velocity","sampling w/ coordinates","abundance"
