"velocity","yhat","predictors","model","index"
0.01,1.90338160925441,"velocity","v + wd w/ coordinates","shannon_index"
0.0414,2.27776065523978,"velocity","v + wd w/ coordinates","shannon_index"
0.0728,2.39112737443712,"velocity","v + wd w/ coordinates","shannon_index"
0.1042,2.50666378797204,"velocity","v + wd w/ coordinates","shannon_index"
0.1356,2.44201274105796,"velocity","v + wd w/ coordinates","shannon_index"
0.167,2.4490421767588,"velocity","v + wd w/ coordinates","shannon_index"
0.1984,2.41917323100346,"velocity","v + wd w/ coordinates","shannon_index"
0.2298,2.41132228683542,"velocity","v + wd w/ coordinates","shannon_index"
0.2612,2.39050875990479,"velocity","v + wd w/ coordinates","shannon_index"
0.2926,2.37929880080952,"velocity","v + wd w/ coordinates","shannon_index"
0.324,2.38882900595113,"velocity","v + wd w/ coordinates","shannon_index"
0.3554,2.51463350405296,"velocity","v + wd w/ coordinates","shannon_index"
0.3868,2.5173077530883,"velocity","v + wd w/ coordinates","shannon_index"
0.4182,2.55295632752004,"velocity","v + wd w/ coordinates","shannon_index"
0.4496,2.5465748940629,"velocity","v + wd w/ coordinates","shannon_index"
0.481,2.69011697090334,"velocity","v + wd w/ coordinates","shannon_index"
0.5124,2.57433085002143,"velocity","v + wd w/ coordinates","shannon_index"
0.5438,2.68069414270145,"velocity","v + wd w/ coordinates","shannon_index"
0.5752,2.72549507904936,"velocity","v + wd w/ coordinates","shannon_index"
0.6066,2.74058041431838,"velocity","v + wd w/ coordinates","shannon_index"
0.638,2.68451852930917,"velocity","v + wd w/ coordinates","shannon_index"
0.6694,2.6890333045136,"velocity","v + wd w/ coordinates","shannon_index"
0.7008,2.69947850483435,"velocity","v + wd w/ coordinates","shannon_index"
0.7322,2.71015251786621,"velocity","v + wd w/ coordinates","shannon_index"
0.7636,2.70303417825037,"velocity","v + wd w/ coordinates","shannon_index"
0.795,2.69174622606348,"velocity","v + wd w/ coordinates","shannon_index"
0.8264,2.69174622606348,"velocity","v + wd w/ coordinates","shannon_index"
0.8578,2.6889377290176,"velocity","v + wd w/ coordinates","shannon_index"
0.8892,2.69662472812666,"velocity","v + wd w/ coordinates","shannon_index"
0.9206,2.69360650013442,"velocity","v + wd w/ coordinates","shannon_index"
0.952,2.71455745164443,"velocity","v + wd w/ coordinates","shannon_index"
0.9834,2.71455745164443,"velocity","v + wd w/ coordinates","shannon_index"
1.0148,2.66952832498484,"velocity","v + wd w/ coordinates","shannon_index"
1.0462,2.7473803355738,"velocity","v + wd w/ coordinates","shannon_index"
1.0776,2.75309457657514,"velocity","v + wd w/ coordinates","shannon_index"
1.109,2.75125108880025,"velocity","v + wd w/ coordinates","shannon_index"
1.1404,2.75125108880025,"velocity","v + wd w/ coordinates","shannon_index"
1.1718,2.75125108880025,"velocity","v + wd w/ coordinates","shannon_index"
1.2032,2.73786582549413,"velocity","v + wd w/ coordinates","shannon_index"
1.2346,2.73786582549413,"velocity","v + wd w/ coordinates","shannon_index"
1.266,2.70357290738159,"velocity","v + wd w/ coordinates","shannon_index"
1.2974,2.73509259715124,"velocity","v + wd w/ coordinates","shannon_index"
1.3288,2.70505043381342,"velocity","v + wd w/ coordinates","shannon_index"
1.3602,2.72832761898085,"velocity","v + wd w/ coordinates","shannon_index"
1.3916,2.72832761898085,"velocity","v + wd w/ coordinates","shannon_index"
1.423,2.72832761898085,"velocity","v + wd w/ coordinates","shannon_index"
1.4544,2.73820592932127,"velocity","v + wd w/ coordinates","shannon_index"
1.4858,2.73820592932127,"velocity","v + wd w/ coordinates","shannon_index"
1.5172,2.73820592932127,"velocity","v + wd w/ coordinates","shannon_index"
1.5486,2.73820592932127,"velocity","v + wd w/ coordinates","shannon_index"
1.58,2.73820592932127,"velocity","v + wd w/ coordinates","shannon_index"
