"cat_velocity","yhat","predictors","model","index"
1,0.531393910246724,"cat_velocity","sampling w/ coordinates","k_index"
2,0.531393910246724,"cat_velocity","sampling w/ coordinates","k_index"
3,0.531393910246724,"cat_velocity","sampling w/ coordinates","k_index"
4,0.531393910246724,"cat_velocity","sampling w/ coordinates","k_index"
5,0.530949248171762,"cat_velocity","sampling w/ coordinates","k_index"
