"clog_6_class_int","yhat","predictors","model","index"
0,0.530271837420986,"clog_6_class","sampling w/ coordinates","k_index"
1,0.530303182890175,"clog_6_class","sampling w/ coordinates","k_index"
2,0.529983424861038,"clog_6_class","sampling w/ coordinates","k_index"
3,0.529983424861038,"clog_6_class","sampling w/ coordinates","k_index"
4,0.529596815145514,"clog_6_class","sampling w/ coordinates","k_index"
5,0.529596815145514,"clog_6_class","sampling w/ coordinates","k_index"
6,0.537677659256453,"clog_6_class","sampling w/ coordinates","k_index"
