"alg_cover","yhat","predictors","model","index"
1,0.525415951998624,"alg_cover","sampling w/ coordinates","k_index"
2,0.529459603591211,"alg_cover","sampling w/ coordinates","k_index"
3,0.546803247890753,"alg_cover","sampling w/ coordinates","k_index"
4,0.539941590444957,"alg_cover","sampling w/ coordinates","k_index"
5,0.541723684512043,"alg_cover","sampling w/ coordinates","k_index"
