"cat_velocity","yhat","predictors","model","index"
1,796.264374326599,"cat_velocity","sampling w/ coordinates","abundance"
2,774.41199006734,"cat_velocity","sampling w/ coordinates","abundance"
3,755.939689141414,"cat_velocity","sampling w/ coordinates","abundance"
4,752.62374469697,"cat_velocity","sampling w/ coordinates","abundance"
5,755.435068462402,"cat_velocity","sampling w/ coordinates","abundance"
