"shear_stress","yhat","predictors","model","index"
0.00970518401266324,0.53029125829878,"shear_stress","all predictors w/o coordinates","k_index"
2.91687364463791,0.529879038432666,"shear_stress","all predictors w/o coordinates","k_index"
5.82404210526316,0.530753394676604,"shear_stress","all predictors w/o coordinates","k_index"
8.7312105658884,0.532029054502064,"shear_stress","all predictors w/o coordinates","k_index"
11.6383790265137,0.532094273876597,"shear_stress","all predictors w/o coordinates","k_index"
14.5455474871389,0.532170117975027,"shear_stress","all predictors w/o coordinates","k_index"
17.4527159477641,0.532554792574756,"shear_stress","all predictors w/o coordinates","k_index"
20.3598844083894,0.532351360892531,"shear_stress","all predictors w/o coordinates","k_index"
23.2670528690146,0.531972597417052,"shear_stress","all predictors w/o coordinates","k_index"
26.1742213296399,0.532407637227935,"shear_stress","all predictors w/o coordinates","k_index"
29.0813897902651,0.532658286716217,"shear_stress","all predictors w/o coordinates","k_index"
31.9885582508904,0.532792516231896,"shear_stress","all predictors w/o coordinates","k_index"
34.8957267115156,0.532831680866852,"shear_stress","all predictors w/o coordinates","k_index"
37.8028951721409,0.532872558041818,"shear_stress","all predictors w/o coordinates","k_index"
40.7100636327661,0.532898351023625,"shear_stress","all predictors w/o coordinates","k_index"
43.6172320933914,0.532916972112406,"shear_stress","all predictors w/o coordinates","k_index"
46.5244005540166,0.532900922758304,"shear_stress","all predictors w/o coordinates","k_index"
49.4315690146419,0.532929965349332,"shear_stress","all predictors w/o coordinates","k_index"
52.3387374752671,0.533224273260344,"shear_stress","all predictors w/o coordinates","k_index"
55.2459059358924,0.533657910086741,"shear_stress","all predictors w/o coordinates","k_index"
58.1530743965176,0.533824573823516,"shear_stress","all predictors w/o coordinates","k_index"
61.0602428571428,0.534008255537505,"shear_stress","all predictors w/o coordinates","k_index"
63.9674113177681,0.534483427105715,"shear_stress","all predictors w/o coordinates","k_index"
66.8745797783933,0.534483427105715,"shear_stress","all predictors w/o coordinates","k_index"
69.7817482390186,0.534483427105715,"shear_stress","all predictors w/o coordinates","k_index"
72.6889166996438,0.534483427105715,"shear_stress","all predictors w/o coordinates","k_index"
75.5960851602691,0.534483427105715,"shear_stress","all predictors w/o coordinates","k_index"
78.5032536208943,0.534483427105715,"shear_stress","all predictors w/o coordinates","k_index"
81.4104220815196,0.534483427105715,"shear_stress","all predictors w/o coordinates","k_index"
84.3175905421448,0.534483427105715,"shear_stress","all predictors w/o coordinates","k_index"
87.2247590027701,0.534483427105715,"shear_stress","all predictors w/o coordinates","k_index"
90.1319274633953,0.534483427105715,"shear_stress","all predictors w/o coordinates","k_index"
93.0390959240206,0.534483427105715,"shear_stress","all predictors w/o coordinates","k_index"
95.9462643846458,0.534483427105715,"shear_stress","all predictors w/o coordinates","k_index"
98.853432845271,0.534483427105715,"shear_stress","all predictors w/o coordinates","k_index"
101.760601305896,0.534483427105715,"shear_stress","all predictors w/o coordinates","k_index"
104.667769766522,0.534483427105715,"shear_stress","all predictors w/o coordinates","k_index"
107.574938227147,0.534504008489763,"shear_stress","all predictors w/o coordinates","k_index"
110.482106687772,0.534533882746704,"shear_stress","all predictors w/o coordinates","k_index"
113.389275148397,0.534533882746704,"shear_stress","all predictors w/o coordinates","k_index"
116.296443609023,0.534533882746704,"shear_stress","all predictors w/o coordinates","k_index"
119.203612069648,0.534533882746704,"shear_stress","all predictors w/o coordinates","k_index"
122.110780530273,0.534533882746704,"shear_stress","all predictors w/o coordinates","k_index"
125.017948990898,0.534533882746704,"shear_stress","all predictors w/o coordinates","k_index"
127.925117451524,0.534533882746704,"shear_stress","all predictors w/o coordinates","k_index"
130.832285912149,0.534533882746704,"shear_stress","all predictors w/o coordinates","k_index"
133.739454372774,0.534533882746704,"shear_stress","all predictors w/o coordinates","k_index"
136.646622833399,0.534533882746704,"shear_stress","all predictors w/o coordinates","k_index"
139.553791294025,0.534533882746704,"shear_stress","all predictors w/o coordinates","k_index"
142.46095975465,0.534533882746704,"shear_stress","all predictors w/o coordinates","k_index"
145.368128215275,0.534533882746704,"shear_stress","all predictors w/o coordinates","k_index"
