"wd_m","yhat","predictors","model","index"
0.08,0.5671747765238,"wd_m","v + wd w/o coordinates","k_index"
0.099,0.566135835910651,"wd_m","v + wd w/o coordinates","k_index"
0.118,0.57082650899588,"wd_m","v + wd w/o coordinates","k_index"
0.137,0.575724091272727,"wd_m","v + wd w/o coordinates","k_index"
0.156,0.579108971585868,"wd_m","v + wd w/o coordinates","k_index"
0.175,0.584609559266077,"wd_m","v + wd w/o coordinates","k_index"
0.194,0.589488460289473,"wd_m","v + wd w/o coordinates","k_index"
0.213,0.591502066918147,"wd_m","v + wd w/o coordinates","k_index"
0.232,0.552468558567415,"wd_m","v + wd w/o coordinates","k_index"
0.251,0.584712319223454,"wd_m","v + wd w/o coordinates","k_index"
0.27,0.560437965029886,"wd_m","v + wd w/o coordinates","k_index"
0.289,0.551352100512066,"wd_m","v + wd w/o coordinates","k_index"
0.308,0.552798540967616,"wd_m","v + wd w/o coordinates","k_index"
0.327,0.552029998114769,"wd_m","v + wd w/o coordinates","k_index"
0.346,0.575102912536573,"wd_m","v + wd w/o coordinates","k_index"
0.365,0.568846748899513,"wd_m","v + wd w/o coordinates","k_index"
0.384,0.57210887151426,"wd_m","v + wd w/o coordinates","k_index"
0.403,0.549059584625966,"wd_m","v + wd w/o coordinates","k_index"
0.422,0.545307635243882,"wd_m","v + wd w/o coordinates","k_index"
0.441,0.529805830717408,"wd_m","v + wd w/o coordinates","k_index"
0.46,0.529773967800819,"wd_m","v + wd w/o coordinates","k_index"
0.479,0.531915586197924,"wd_m","v + wd w/o coordinates","k_index"
0.498,0.557385866759839,"wd_m","v + wd w/o coordinates","k_index"
0.517,0.5325790000033,"wd_m","v + wd w/o coordinates","k_index"
0.536,0.522595189013376,"wd_m","v + wd w/o coordinates","k_index"
0.555,0.517903575135414,"wd_m","v + wd w/o coordinates","k_index"
0.574,0.514599286804863,"wd_m","v + wd w/o coordinates","k_index"
0.593,0.516492726642185,"wd_m","v + wd w/o coordinates","k_index"
0.612,0.506044178614278,"wd_m","v + wd w/o coordinates","k_index"
0.631,0.512883080400948,"wd_m","v + wd w/o coordinates","k_index"
0.65,0.514305021180567,"wd_m","v + wd w/o coordinates","k_index"
0.669,0.513840499505077,"wd_m","v + wd w/o coordinates","k_index"
0.688,0.51874433284861,"wd_m","v + wd w/o coordinates","k_index"
0.707,0.511668923933393,"wd_m","v + wd w/o coordinates","k_index"
0.726,0.508887414716141,"wd_m","v + wd w/o coordinates","k_index"
0.745,0.513615882271372,"wd_m","v + wd w/o coordinates","k_index"
0.764,0.516381776635619,"wd_m","v + wd w/o coordinates","k_index"
0.783,0.513708903191526,"wd_m","v + wd w/o coordinates","k_index"
0.802,0.502963662543549,"wd_m","v + wd w/o coordinates","k_index"
0.821,0.49240168868295,"wd_m","v + wd w/o coordinates","k_index"
0.84,0.47495378388936,"wd_m","v + wd w/o coordinates","k_index"
0.859,0.470625753217804,"wd_m","v + wd w/o coordinates","k_index"
0.878,0.467503504785612,"wd_m","v + wd w/o coordinates","k_index"
0.897,0.464403724002328,"wd_m","v + wd w/o coordinates","k_index"
0.916,0.46232411348036,"wd_m","v + wd w/o coordinates","k_index"
0.935,0.462890048305909,"wd_m","v + wd w/o coordinates","k_index"
0.954,0.462890048305909,"wd_m","v + wd w/o coordinates","k_index"
0.973,0.462890048305909,"wd_m","v + wd w/o coordinates","k_index"
0.992,0.463021905564827,"wd_m","v + wd w/o coordinates","k_index"
1.011,0.463021905564827,"wd_m","v + wd w/o coordinates","k_index"
1.03,0.463021905564827,"wd_m","v + wd w/o coordinates","k_index"
