"z","yhat","predictors","model","index"
229.672,2.03147473655365,"z","sampling w/ coordinates","shannon_index"
253.0755,2.4868626749074,"z","sampling w/ coordinates","shannon_index"
276.479,2.4868626749074,"z","sampling w/ coordinates","shannon_index"
299.8825,2.48643341053415,"z","sampling w/ coordinates","shannon_index"
323.286,2.48643341053415,"z","sampling w/ coordinates","shannon_index"
346.6895,2.48643341053415,"z","sampling w/ coordinates","shannon_index"
370.093,2.48643341053415,"z","sampling w/ coordinates","shannon_index"
393.4965,2.48643341053415,"z","sampling w/ coordinates","shannon_index"
416.9,2.48643341053415,"z","sampling w/ coordinates","shannon_index"
440.3035,2.48643341053415,"z","sampling w/ coordinates","shannon_index"
463.707,2.4832625888564,"z","sampling w/ coordinates","shannon_index"
487.1105,2.50848564809119,"z","sampling w/ coordinates","shannon_index"
510.514,2.50533585112404,"z","sampling w/ coordinates","shannon_index"
533.9175,2.47329912362275,"z","sampling w/ coordinates","shannon_index"
557.321,2.4768481273894,"z","sampling w/ coordinates","shannon_index"
580.7245,2.48237513668007,"z","sampling w/ coordinates","shannon_index"
604.128,2.5088222777402,"z","sampling w/ coordinates","shannon_index"
627.5315,2.51699250494992,"z","sampling w/ coordinates","shannon_index"
650.935,2.51699250494992,"z","sampling w/ coordinates","shannon_index"
674.3385,2.51699250494992,"z","sampling w/ coordinates","shannon_index"
697.742,2.51605644766931,"z","sampling w/ coordinates","shannon_index"
721.1455,2.51605644766931,"z","sampling w/ coordinates","shannon_index"
744.549,2.51605644766931,"z","sampling w/ coordinates","shannon_index"
767.9525,2.51605644766931,"z","sampling w/ coordinates","shannon_index"
791.356,2.41872698178998,"z","sampling w/ coordinates","shannon_index"
814.7595,2.41872698178998,"z","sampling w/ coordinates","shannon_index"
838.163,2.45190932049795,"z","sampling w/ coordinates","shannon_index"
861.5665,2.45300756312079,"z","sampling w/ coordinates","shannon_index"
884.97,2.45300756312079,"z","sampling w/ coordinates","shannon_index"
908.3735,2.45300756312079,"z","sampling w/ coordinates","shannon_index"
931.777,2.45300756312079,"z","sampling w/ coordinates","shannon_index"
955.1805,2.45300756312079,"z","sampling w/ coordinates","shannon_index"
978.584,2.45300756312079,"z","sampling w/ coordinates","shannon_index"
1001.9875,2.79505895464509,"z","sampling w/ coordinates","shannon_index"
1025.391,2.79505895464509,"z","sampling w/ coordinates","shannon_index"
1048.7945,2.79505895464509,"z","sampling w/ coordinates","shannon_index"
1072.198,2.79505895464509,"z","sampling w/ coordinates","shannon_index"
1095.6015,2.79505895464509,"z","sampling w/ coordinates","shannon_index"
1119.005,2.79959979211843,"z","sampling w/ coordinates","shannon_index"
1142.4085,2.79959979211843,"z","sampling w/ coordinates","shannon_index"
1165.812,2.77825782696406,"z","sampling w/ coordinates","shannon_index"
1189.2155,2.77825782696406,"z","sampling w/ coordinates","shannon_index"
1212.619,2.77825782696406,"z","sampling w/ coordinates","shannon_index"
1236.0225,2.77825782696406,"z","sampling w/ coordinates","shannon_index"
1259.426,2.77825782696406,"z","sampling w/ coordinates","shannon_index"
1282.8295,2.77087434022515,"z","sampling w/ coordinates","shannon_index"
1306.233,2.77087434022515,"z","sampling w/ coordinates","shannon_index"
1329.6365,2.77087434022515,"z","sampling w/ coordinates","shannon_index"
1353.04,2.77087434022515,"z","sampling w/ coordinates","shannon_index"
1376.4435,2.77087434022515,"z","sampling w/ coordinates","shannon_index"
1399.847,2.91564725836118,"z","sampling w/ coordinates","shannon_index"
