"conduct_during","yhat","predictors","model","index"
28.7,0.540443045797834,"conduct_during","all predictors w/ coordinates","k_index"
60.8941176470588,0.540443045797834,"conduct_during","all predictors w/ coordinates","k_index"
93.0882352941176,0.540443045797834,"conduct_during","all predictors w/ coordinates","k_index"
125.282352941176,0.540443045797834,"conduct_during","all predictors w/ coordinates","k_index"
157.476470588235,0.539796535388847,"conduct_during","all predictors w/ coordinates","k_index"
189.670588235294,0.53936003969522,"conduct_during","all predictors w/ coordinates","k_index"
221.864705882353,0.539309426515185,"conduct_during","all predictors w/ coordinates","k_index"
254.058823529412,0.539309426515185,"conduct_during","all predictors w/ coordinates","k_index"
286.252941176471,0.536719944505403,"conduct_during","all predictors w/ coordinates","k_index"
318.447058823529,0.527846866634937,"conduct_during","all predictors w/ coordinates","k_index"
350.641176470588,0.527451343500146,"conduct_during","all predictors w/ coordinates","k_index"
382.835294117647,0.527746533811146,"conduct_during","all predictors w/ coordinates","k_index"
415.029411764706,0.529940796990944,"conduct_during","all predictors w/ coordinates","k_index"
447.223529411765,0.529175364779194,"conduct_during","all predictors w/ coordinates","k_index"
479.417647058823,0.528544547699819,"conduct_during","all predictors w/ coordinates","k_index"
511.611764705882,0.528638344207048,"conduct_during","all predictors w/ coordinates","k_index"
543.805882352941,0.527947642551111,"conduct_during","all predictors w/ coordinates","k_index"
576,0.527947642551111,"conduct_during","all predictors w/ coordinates","k_index"
