"dist_w","yhat","predictors","model","index"
0.2,2.81380811657595,"dist_w","sampling w/o coordinates","shannon_index"
0.826,2.65900908237782,"dist_w","sampling w/o coordinates","shannon_index"
1.452,2.73325423378011,"dist_w","sampling w/o coordinates","shannon_index"
2.078,2.64727021624213,"dist_w","sampling w/o coordinates","shannon_index"
2.704,2.62893830520519,"dist_w","sampling w/o coordinates","shannon_index"
3.33,2.6937828042369,"dist_w","sampling w/o coordinates","shannon_index"
3.956,2.62076012248619,"dist_w","sampling w/o coordinates","shannon_index"
4.582,2.70036033071254,"dist_w","sampling w/o coordinates","shannon_index"
5.208,2.65227627829797,"dist_w","sampling w/o coordinates","shannon_index"
5.834,2.60380259586795,"dist_w","sampling w/o coordinates","shannon_index"
6.46,2.5581005230627,"dist_w","sampling w/o coordinates","shannon_index"
7.086,2.66974260819995,"dist_w","sampling w/o coordinates","shannon_index"
7.712,2.5171843705078,"dist_w","sampling w/o coordinates","shannon_index"
8.338,2.52018322509484,"dist_w","sampling w/o coordinates","shannon_index"
8.964,2.50874388655243,"dist_w","sampling w/o coordinates","shannon_index"
9.59,2.48514897327708,"dist_w","sampling w/o coordinates","shannon_index"
10.216,2.51736115637249,"dist_w","sampling w/o coordinates","shannon_index"
10.842,2.46491349871824,"dist_w","sampling w/o coordinates","shannon_index"
11.468,2.46469555433462,"dist_w","sampling w/o coordinates","shannon_index"
12.094,2.47473497024697,"dist_w","sampling w/o coordinates","shannon_index"
12.72,2.46213838722611,"dist_w","sampling w/o coordinates","shannon_index"
13.346,2.45943869590975,"dist_w","sampling w/o coordinates","shannon_index"
13.972,2.47996298952595,"dist_w","sampling w/o coordinates","shannon_index"
14.598,2.45843098307217,"dist_w","sampling w/o coordinates","shannon_index"
15.224,2.47986957436239,"dist_w","sampling w/o coordinates","shannon_index"
15.85,2.43122856354044,"dist_w","sampling w/o coordinates","shannon_index"
16.476,2.44843741487442,"dist_w","sampling w/o coordinates","shannon_index"
17.102,2.44043132935421,"dist_w","sampling w/o coordinates","shannon_index"
17.728,2.46923881285972,"dist_w","sampling w/o coordinates","shannon_index"
18.354,2.43554648705691,"dist_w","sampling w/o coordinates","shannon_index"
18.98,2.43538575103857,"dist_w","sampling w/o coordinates","shannon_index"
19.606,2.40907656922397,"dist_w","sampling w/o coordinates","shannon_index"
20.232,2.40900996724225,"dist_w","sampling w/o coordinates","shannon_index"
20.858,2.41987749121651,"dist_w","sampling w/o coordinates","shannon_index"
21.484,2.44734552964244,"dist_w","sampling w/o coordinates","shannon_index"
22.11,2.4391739807645,"dist_w","sampling w/o coordinates","shannon_index"
22.736,2.43954492854359,"dist_w","sampling w/o coordinates","shannon_index"
23.362,2.43954492854359,"dist_w","sampling w/o coordinates","shannon_index"
23.988,2.43954492854359,"dist_w","sampling w/o coordinates","shannon_index"
24.614,2.43954492854359,"dist_w","sampling w/o coordinates","shannon_index"
25.24,2.43950696815939,"dist_w","sampling w/o coordinates","shannon_index"
25.866,2.43950696815939,"dist_w","sampling w/o coordinates","shannon_index"
26.492,2.43927667956745,"dist_w","sampling w/o coordinates","shannon_index"
27.118,2.43287694613463,"dist_w","sampling w/o coordinates","shannon_index"
27.744,2.43287694613463,"dist_w","sampling w/o coordinates","shannon_index"
28.37,2.43287694613463,"dist_w","sampling w/o coordinates","shannon_index"
28.996,2.43287694613463,"dist_w","sampling w/o coordinates","shannon_index"
29.622,2.43287694613463,"dist_w","sampling w/o coordinates","shannon_index"
30.248,2.43287694613463,"dist_w","sampling w/o coordinates","shannon_index"
30.874,2.43287694613463,"dist_w","sampling w/o coordinates","shannon_index"
31.5,2.43287694613463,"dist_w","sampling w/o coordinates","shannon_index"
