"dist_w","yhat","predictors","model","index"
0.2,0.240758491507559,"dist_w","sampling w/ coordinates","rel_abundance"
0.826,0.19850562790668,"dist_w","sampling w/ coordinates","rel_abundance"
1.452,0.22519224648864,"dist_w","sampling w/ coordinates","rel_abundance"
2.078,0.255203346536426,"dist_w","sampling w/ coordinates","rel_abundance"
2.704,0.243664368679539,"dist_w","sampling w/ coordinates","rel_abundance"
3.33,0.242268521280898,"dist_w","sampling w/ coordinates","rel_abundance"
3.956,0.236360572525882,"dist_w","sampling w/ coordinates","rel_abundance"
4.582,0.208582231753907,"dist_w","sampling w/ coordinates","rel_abundance"
5.208,0.218920253156655,"dist_w","sampling w/ coordinates","rel_abundance"
5.834,0.223604967272169,"dist_w","sampling w/ coordinates","rel_abundance"
6.46,0.211577959019484,"dist_w","sampling w/ coordinates","rel_abundance"
7.086,0.212015351016749,"dist_w","sampling w/ coordinates","rel_abundance"
7.712,0.1994495374025,"dist_w","sampling w/ coordinates","rel_abundance"
8.338,0.205742771815427,"dist_w","sampling w/ coordinates","rel_abundance"
8.964,0.216593008151028,"dist_w","sampling w/ coordinates","rel_abundance"
9.59,0.210766134992742,"dist_w","sampling w/ coordinates","rel_abundance"
10.216,0.180569957591177,"dist_w","sampling w/ coordinates","rel_abundance"
10.842,0.16155834690963,"dist_w","sampling w/ coordinates","rel_abundance"
11.468,0.170109844852252,"dist_w","sampling w/ coordinates","rel_abundance"
12.094,0.168967488540619,"dist_w","sampling w/ coordinates","rel_abundance"
12.72,0.202210508316057,"dist_w","sampling w/ coordinates","rel_abundance"
13.346,0.202475763448833,"dist_w","sampling w/ coordinates","rel_abundance"
13.972,0.220071010227171,"dist_w","sampling w/ coordinates","rel_abundance"
14.598,0.218701208268478,"dist_w","sampling w/ coordinates","rel_abundance"
15.224,0.218639337102003,"dist_w","sampling w/ coordinates","rel_abundance"
15.85,0.213938084854615,"dist_w","sampling w/ coordinates","rel_abundance"
16.476,0.202218789404435,"dist_w","sampling w/ coordinates","rel_abundance"
17.102,0.201838679049885,"dist_w","sampling w/ coordinates","rel_abundance"
17.728,0.202078457297358,"dist_w","sampling w/ coordinates","rel_abundance"
18.354,0.202237433792443,"dist_w","sampling w/ coordinates","rel_abundance"
18.98,0.202328973372695,"dist_w","sampling w/ coordinates","rel_abundance"
19.606,0.202923607717147,"dist_w","sampling w/ coordinates","rel_abundance"
20.232,0.205244121363783,"dist_w","sampling w/ coordinates","rel_abundance"
20.858,0.207213986636985,"dist_w","sampling w/ coordinates","rel_abundance"
21.484,0.207213986636985,"dist_w","sampling w/ coordinates","rel_abundance"
22.11,0.207213986636985,"dist_w","sampling w/ coordinates","rel_abundance"
22.736,0.217605522693635,"dist_w","sampling w/ coordinates","rel_abundance"
23.362,0.217605522693635,"dist_w","sampling w/ coordinates","rel_abundance"
23.988,0.217605522693635,"dist_w","sampling w/ coordinates","rel_abundance"
24.614,0.21772003326246,"dist_w","sampling w/ coordinates","rel_abundance"
25.24,0.217629388834919,"dist_w","sampling w/ coordinates","rel_abundance"
25.866,0.217629388834919,"dist_w","sampling w/ coordinates","rel_abundance"
26.492,0.217629388834919,"dist_w","sampling w/ coordinates","rel_abundance"
27.118,0.217629388834919,"dist_w","sampling w/ coordinates","rel_abundance"
27.744,0.217629388834919,"dist_w","sampling w/ coordinates","rel_abundance"
28.37,0.217629388834919,"dist_w","sampling w/ coordinates","rel_abundance"
28.996,0.217629388834919,"dist_w","sampling w/ coordinates","rel_abundance"
29.622,0.217629388834919,"dist_w","sampling w/ coordinates","rel_abundance"
30.248,0.217629388834919,"dist_w","sampling w/ coordinates","rel_abundance"
30.874,0.217629388834919,"dist_w","sampling w/ coordinates","rel_abundance"
31.5,0.217629388834919,"dist_w","sampling w/ coordinates","rel_abundance"
