"cat_velocity","yhat","predictors","model","index"
1,0.198583194918907,"cat_velocity","sampling w/ coordinates","rel_abundance"
2,0.19657828488425,"cat_velocity","sampling w/ coordinates","rel_abundance"
3,0.192002502354648,"cat_velocity","sampling w/ coordinates","rel_abundance"
4,0.191131306152292,"cat_velocity","sampling w/ coordinates","rel_abundance"
5,0.192024313549755,"cat_velocity","sampling w/ coordinates","rel_abundance"
