"z","yhat","predictors","model","index"
229.672,0.146854081205559,"z","sampling w/o coordinates","rel_abundance"
253.0755,0.185525516994101,"z","sampling w/o coordinates","rel_abundance"
276.479,0.196489707352842,"z","sampling w/o coordinates","rel_abundance"
299.8825,0.199496697339894,"z","sampling w/o coordinates","rel_abundance"
323.286,0.199496697339894,"z","sampling w/o coordinates","rel_abundance"
346.6895,0.199669636365128,"z","sampling w/o coordinates","rel_abundance"
370.093,0.199695841650236,"z","sampling w/o coordinates","rel_abundance"
393.4965,0.20110524196075,"z","sampling w/o coordinates","rel_abundance"
416.9,0.201117688713735,"z","sampling w/o coordinates","rel_abundance"
440.3035,0.201090402052074,"z","sampling w/o coordinates","rel_abundance"
463.707,0.210557755695018,"z","sampling w/o coordinates","rel_abundance"
487.1105,0.250308688902182,"z","sampling w/o coordinates","rel_abundance"
510.514,0.239416892166215,"z","sampling w/o coordinates","rel_abundance"
533.9175,0.237257808985511,"z","sampling w/o coordinates","rel_abundance"
557.321,0.220001928303842,"z","sampling w/o coordinates","rel_abundance"
580.7245,0.210222544050185,"z","sampling w/o coordinates","rel_abundance"
604.128,0.207057620744552,"z","sampling w/o coordinates","rel_abundance"
627.5315,0.206489225853322,"z","sampling w/o coordinates","rel_abundance"
650.935,0.206943295023,"z","sampling w/o coordinates","rel_abundance"
674.3385,0.208968894441035,"z","sampling w/o coordinates","rel_abundance"
697.742,0.217789543453173,"z","sampling w/o coordinates","rel_abundance"
721.1455,0.215942342319965,"z","sampling w/o coordinates","rel_abundance"
744.549,0.21596340537963,"z","sampling w/o coordinates","rel_abundance"
767.9525,0.21596340537963,"z","sampling w/o coordinates","rel_abundance"
791.356,0.229756561632552,"z","sampling w/o coordinates","rel_abundance"
814.7595,0.209245184196653,"z","sampling w/o coordinates","rel_abundance"
838.163,0.185698421211027,"z","sampling w/o coordinates","rel_abundance"
861.5665,0.185632563181513,"z","sampling w/o coordinates","rel_abundance"
884.97,0.185622907625183,"z","sampling w/o coordinates","rel_abundance"
908.3735,0.185622907625183,"z","sampling w/o coordinates","rel_abundance"
931.777,0.185622907625183,"z","sampling w/o coordinates","rel_abundance"
955.1805,0.185622907625183,"z","sampling w/o coordinates","rel_abundance"
978.584,0.184498958687653,"z","sampling w/o coordinates","rel_abundance"
1001.9875,0.182839402739771,"z","sampling w/o coordinates","rel_abundance"
1025.391,0.182846886972401,"z","sampling w/o coordinates","rel_abundance"
1048.7945,0.182846886972401,"z","sampling w/o coordinates","rel_abundance"
1072.198,0.182846886972401,"z","sampling w/o coordinates","rel_abundance"
1095.6015,0.182706373473476,"z","sampling w/o coordinates","rel_abundance"
1119.005,0.182478700139303,"z","sampling w/o coordinates","rel_abundance"
1142.4085,0.182478700139303,"z","sampling w/o coordinates","rel_abundance"
1165.812,0.183194887366714,"z","sampling w/o coordinates","rel_abundance"
1189.2155,0.183194887366714,"z","sampling w/o coordinates","rel_abundance"
1212.619,0.183194887366714,"z","sampling w/o coordinates","rel_abundance"
1236.0225,0.183194887366714,"z","sampling w/o coordinates","rel_abundance"
1259.426,0.183194887366714,"z","sampling w/o coordinates","rel_abundance"
1282.8295,0.188410448068142,"z","sampling w/o coordinates","rel_abundance"
1306.233,0.188410448068142,"z","sampling w/o coordinates","rel_abundance"
1329.6365,0.188410448068142,"z","sampling w/o coordinates","rel_abundance"
1353.04,0.188410448068142,"z","sampling w/o coordinates","rel_abundance"
1376.4435,0.188410448068142,"z","sampling w/o coordinates","rel_abundance"
1399.847,0.205810496169222,"z","sampling w/o coordinates","rel_abundance"
