"z","yhat","predictors","model","index"
229.672,681.142949326599,"z","sampling w/ coordinates","abundance"
253.0755,773.191071548822,"z","sampling w/ coordinates","abundance"
276.479,793.883990993266,"z","sampling w/ coordinates","abundance"
299.8825,797.389963215488,"z","sampling w/ coordinates","abundance"
323.286,797.389963215488,"z","sampling w/ coordinates","abundance"
346.6895,797.588972474747,"z","sampling w/ coordinates","abundance"
370.093,798.777977104377,"z","sampling w/ coordinates","abundance"
393.4965,801.792941919192,"z","sampling w/ coordinates","abundance"
416.9,801.937441919192,"z","sampling w/ coordinates","abundance"
440.3035,801.776076178451,"z","sampling w/ coordinates","abundance"
463.707,820.610150252525,"z","sampling w/ coordinates","abundance"
487.1105,883.982529882155,"z","sampling w/ coordinates","abundance"
510.514,876.73096969697,"z","sampling w/ coordinates","abundance"
533.9175,878.284159511785,"z","sampling w/ coordinates","abundance"
557.321,842.051682659933,"z","sampling w/ coordinates","abundance"
580.7245,825.819670314254,"z","sampling w/ coordinates","abundance"
604.128,827.01171198092,"z","sampling w/ coordinates","abundance"
627.5315,826.151435129068,"z","sampling w/ coordinates","abundance"
650.935,827.597949017957,"z","sampling w/ coordinates","abundance"
674.3385,836.556388832772,"z","sampling w/ coordinates","abundance"
697.742,850.097648092031,"z","sampling w/ coordinates","abundance"
721.1455,845.183773092031,"z","sampling w/ coordinates","abundance"
744.549,847.085273092031,"z","sampling w/ coordinates","abundance"
767.9525,847.085273092031,"z","sampling w/ coordinates","abundance"
791.356,897.801337906846,"z","sampling w/ coordinates","abundance"
814.7595,861.102111054994,"z","sampling w/ coordinates","abundance"
838.163,831.77878698092,"z","sampling w/ coordinates","abundance"
861.5665,831.548347166105,"z","sampling w/ coordinates","abundance"
884.97,831.393532351291,"z","sampling w/ coordinates","abundance"
908.3735,831.393532351291,"z","sampling w/ coordinates","abundance"
931.777,831.368087906846,"z","sampling w/ coordinates","abundance"
955.1805,831.342680499439,"z","sampling w/ coordinates","abundance"
978.584,804.056703647587,"z","sampling w/ coordinates","abundance"
1001.9875,793.129902721661,"z","sampling w/ coordinates","abundance"
1025.391,793.124652721661,"z","sampling w/ coordinates","abundance"
1048.7945,793.124652721661,"z","sampling w/ coordinates","abundance"
1072.198,793.124652721661,"z","sampling w/ coordinates","abundance"
1095.6015,792.888435129069,"z","sampling w/ coordinates","abundance"
1119.005,792.724981425365,"z","sampling w/ coordinates","abundance"
1142.4085,792.724981425365,"z","sampling w/ coordinates","abundance"
1165.812,794.971319388328,"z","sampling w/ coordinates","abundance"
1189.2155,794.971319388328,"z","sampling w/ coordinates","abundance"
1212.619,794.971319388328,"z","sampling w/ coordinates","abundance"
1236.0225,794.971319388328,"z","sampling w/ coordinates","abundance"
1259.426,794.971319388328,"z","sampling w/ coordinates","abundance"
1282.8295,808.211379573513,"z","sampling w/ coordinates","abundance"
1306.233,808.211379573513,"z","sampling w/ coordinates","abundance"
1329.6365,808.211379573513,"z","sampling w/ coordinates","abundance"
1353.04,808.211379573513,"z","sampling w/ coordinates","abundance"
1376.4435,808.211379573513,"z","sampling w/ coordinates","abundance"
1399.847,836.736254573513,"z","sampling w/ coordinates","abundance"
