"clog_6_class_int","yhat","predictors","model","index"
0,0.197560599912714,"clog_6_class","all predictors w/ coordinates","rel_abundance"
1,0.195237688797263,"clog_6_class","all predictors w/ coordinates","rel_abundance"
2,0.193661592192064,"clog_6_class","all predictors w/ coordinates","rel_abundance"
3,0.190214355183924,"clog_6_class","all predictors w/ coordinates","rel_abundance"
4,0.188186413151416,"clog_6_class","all predictors w/ coordinates","rel_abundance"
5,0.184426761556171,"clog_6_class","all predictors w/ coordinates","rel_abundance"
6,0.184230689752428,"clog_6_class","all predictors w/ coordinates","rel_abundance"
