"temp_during","yhat","predictors","model","index"
4.4,0.527701945611841,"temp_during","all predictors w/ coordinates","k_index"
4.73846153846154,0.530175960541022,"temp_during","all predictors w/ coordinates","k_index"
5.07692307692308,0.530199118953439,"temp_during","all predictors w/ coordinates","k_index"
5.41538461538462,0.530017386993014,"temp_during","all predictors w/ coordinates","k_index"
5.75384615384615,0.530124033213746,"temp_during","all predictors w/ coordinates","k_index"
6.09230769230769,0.530066666099861,"temp_during","all predictors w/ coordinates","k_index"
6.43076923076923,0.531758360261061,"temp_during","all predictors w/ coordinates","k_index"
6.76923076923077,0.531650641374895,"temp_during","all predictors w/ coordinates","k_index"
7.10769230769231,0.532383385491162,"temp_during","all predictors w/ coordinates","k_index"
7.44615384615385,0.533057398692824,"temp_during","all predictors w/ coordinates","k_index"
7.78461538461539,0.533223856147499,"temp_during","all predictors w/ coordinates","k_index"
8.12307692307692,0.532724172696916,"temp_during","all predictors w/ coordinates","k_index"
8.46153846153846,0.531989474286155,"temp_during","all predictors w/ coordinates","k_index"
8.8,0.529083199351031,"temp_during","all predictors w/ coordinates","k_index"
