"z","yhat","predictors","model","index"
229.672,1.49796447460202,"z","sampling w/o coordinates","shannon_index"
253.0755,2.46836016143578,"z","sampling w/o coordinates","shannon_index"
276.479,2.57387913785119,"z","sampling w/o coordinates","shannon_index"
299.8825,2.53593700649082,"z","sampling w/o coordinates","shannon_index"
323.286,2.53593700649082,"z","sampling w/o coordinates","shannon_index"
346.6895,2.53868329049884,"z","sampling w/o coordinates","shannon_index"
370.093,2.73771281173264,"z","sampling w/o coordinates","shannon_index"
393.4965,2.73892452017121,"z","sampling w/o coordinates","shannon_index"
416.9,2.75019775093466,"z","sampling w/o coordinates","shannon_index"
440.3035,2.75049211236014,"z","sampling w/o coordinates","shannon_index"
463.707,2.64193226245866,"z","sampling w/o coordinates","shannon_index"
487.1105,2.50410985838676,"z","sampling w/o coordinates","shannon_index"
510.514,2.52800206472908,"z","sampling w/o coordinates","shannon_index"
533.9175,2.50595966046271,"z","sampling w/o coordinates","shannon_index"
557.321,2.67472489847653,"z","sampling w/o coordinates","shannon_index"
580.7245,3.03296890854836,"z","sampling w/o coordinates","shannon_index"
604.128,2.87146058289901,"z","sampling w/o coordinates","shannon_index"
627.5315,2.94944865332134,"z","sampling w/o coordinates","shannon_index"
650.935,2.94929659021073,"z","sampling w/o coordinates","shannon_index"
674.3385,2.98301756511564,"z","sampling w/o coordinates","shannon_index"
697.742,2.94295636208161,"z","sampling w/o coordinates","shannon_index"
721.1455,2.93941987597424,"z","sampling w/o coordinates","shannon_index"
744.549,3.00531696992508,"z","sampling w/o coordinates","shannon_index"
767.9525,2.50491260229677,"z","sampling w/o coordinates","shannon_index"
791.356,2.4099532318288,"z","sampling w/o coordinates","shannon_index"
814.7595,2.30523315633553,"z","sampling w/o coordinates","shannon_index"
838.163,2.26943811536699,"z","sampling w/o coordinates","shannon_index"
861.5665,2.26943811536699,"z","sampling w/o coordinates","shannon_index"
884.97,2.27249776388424,"z","sampling w/o coordinates","shannon_index"
908.3735,2.27249776388424,"z","sampling w/o coordinates","shannon_index"
931.777,2.27249776388424,"z","sampling w/o coordinates","shannon_index"
955.1805,2.27127734150576,"z","sampling w/o coordinates","shannon_index"
978.584,2.26641167765078,"z","sampling w/o coordinates","shannon_index"
1001.9875,2.91676274244336,"z","sampling w/o coordinates","shannon_index"
1025.391,2.91678584313047,"z","sampling w/o coordinates","shannon_index"
1048.7945,2.91678584313047,"z","sampling w/o coordinates","shannon_index"
1072.198,2.91678584313047,"z","sampling w/o coordinates","shannon_index"
1095.6015,2.91613684097926,"z","sampling w/o coordinates","shannon_index"
1119.005,2.90452062176621,"z","sampling w/o coordinates","shannon_index"
1142.4085,2.90452062176621,"z","sampling w/o coordinates","shannon_index"
1165.812,2.56298906734024,"z","sampling w/o coordinates","shannon_index"
1189.2155,2.56298906734024,"z","sampling w/o coordinates","shannon_index"
1212.619,2.56298906734024,"z","sampling w/o coordinates","shannon_index"
1236.0225,2.56298906734024,"z","sampling w/o coordinates","shannon_index"
1259.426,2.56298906734024,"z","sampling w/o coordinates","shannon_index"
1282.8295,2.5002408273842,"z","sampling w/o coordinates","shannon_index"
1306.233,2.5002408273842,"z","sampling w/o coordinates","shannon_index"
1329.6365,2.5002408273842,"z","sampling w/o coordinates","shannon_index"
1353.04,2.5002408273842,"z","sampling w/o coordinates","shannon_index"
1376.4435,2.5002408273842,"z","sampling w/o coordinates","shannon_index"
1399.847,2.51361174384753,"z","sampling w/o coordinates","shannon_index"
