"z","yhat","predictors","model","index"
229.672,0.521307789646664,"z","sampling w/o coordinates","k_index"
253.0755,0.53752540779416,"z","sampling w/o coordinates","k_index"
276.479,0.542768507826113,"z","sampling w/o coordinates","k_index"
299.8825,0.543938709787433,"z","sampling w/o coordinates","k_index"
323.286,0.543938709787433,"z","sampling w/o coordinates","k_index"
346.6895,0.544065692601858,"z","sampling w/o coordinates","k_index"
370.093,0.545944594513521,"z","sampling w/o coordinates","k_index"
393.4965,0.545936432027405,"z","sampling w/o coordinates","k_index"
416.9,0.545992154406638,"z","sampling w/o coordinates","k_index"
440.3035,0.545973525408585,"z","sampling w/o coordinates","k_index"
463.707,0.546330906516072,"z","sampling w/o coordinates","k_index"
487.1105,0.547508289059663,"z","sampling w/o coordinates","k_index"
510.514,0.548672426513825,"z","sampling w/o coordinates","k_index"
533.9175,0.549440842609699,"z","sampling w/o coordinates","k_index"
557.321,0.551110322237255,"z","sampling w/o coordinates","k_index"
580.7245,0.549472758113968,"z","sampling w/o coordinates","k_index"
604.128,0.542251498743799,"z","sampling w/o coordinates","k_index"
627.5315,0.541776694815813,"z","sampling w/o coordinates","k_index"
650.935,0.541812864518799,"z","sampling w/o coordinates","k_index"
674.3385,0.543888418801513,"z","sampling w/o coordinates","k_index"
697.742,0.543457259252836,"z","sampling w/o coordinates","k_index"
721.1455,0.542933014060029,"z","sampling w/o coordinates","k_index"
744.549,0.543395144160006,"z","sampling w/o coordinates","k_index"
767.9525,0.540153895132107,"z","sampling w/o coordinates","k_index"
791.356,0.537305093810041,"z","sampling w/o coordinates","k_index"
814.7595,0.536544821294859,"z","sampling w/o coordinates","k_index"
838.163,0.536678743019458,"z","sampling w/o coordinates","k_index"
861.5665,0.536679128781648,"z","sampling w/o coordinates","k_index"
884.97,0.53707263647274,"z","sampling w/o coordinates","k_index"
908.3735,0.53707263647274,"z","sampling w/o coordinates","k_index"
931.777,0.53707263647274,"z","sampling w/o coordinates","k_index"
955.1805,0.536998831897233,"z","sampling w/o coordinates","k_index"
978.584,0.537312473801741,"z","sampling w/o coordinates","k_index"
1001.9875,0.537160965619777,"z","sampling w/o coordinates","k_index"
1025.391,0.537187620993396,"z","sampling w/o coordinates","k_index"
1048.7945,0.537187620993396,"z","sampling w/o coordinates","k_index"
1072.198,0.537126505879267,"z","sampling w/o coordinates","k_index"
1095.6015,0.537136813194997,"z","sampling w/o coordinates","k_index"
1119.005,0.536952360379728,"z","sampling w/o coordinates","k_index"
1142.4085,0.536952360379728,"z","sampling w/o coordinates","k_index"
1165.812,0.536893734251378,"z","sampling w/o coordinates","k_index"
1189.2155,0.536893734251378,"z","sampling w/o coordinates","k_index"
1212.619,0.536893734251378,"z","sampling w/o coordinates","k_index"
1236.0225,0.536893734251378,"z","sampling w/o coordinates","k_index"
1259.426,0.536893734251378,"z","sampling w/o coordinates","k_index"
1282.8295,0.538942633753526,"z","sampling w/o coordinates","k_index"
1306.233,0.538942633753526,"z","sampling w/o coordinates","k_index"
1329.6365,0.538942633753526,"z","sampling w/o coordinates","k_index"
1353.04,0.538942633753526,"z","sampling w/o coordinates","k_index"
1376.4435,0.538942633753526,"z","sampling w/o coordinates","k_index"
1399.847,0.539434595707552,"z","sampling w/o coordinates","k_index"
