"z","yhat","predictors","model","index"
229.672,655.878366707652,"z","all predictors w/ coordinates","abundance"
253.0755,647.459000250808,"z","all predictors w/ coordinates","abundance"
276.479,647.459000250808,"z","all predictors w/ coordinates","abundance"
299.8825,647.459000250808,"z","all predictors w/ coordinates","abundance"
323.286,647.459000250808,"z","all predictors w/ coordinates","abundance"
346.6895,647.459000250808,"z","all predictors w/ coordinates","abundance"
370.093,647.459000250808,"z","all predictors w/ coordinates","abundance"
393.4965,647.459000250808,"z","all predictors w/ coordinates","abundance"
416.9,647.459000250808,"z","all predictors w/ coordinates","abundance"
440.3035,647.459000250808,"z","all predictors w/ coordinates","abundance"
463.707,665.543890700572,"z","all predictors w/ coordinates","abundance"
487.1105,717.318324515113,"z","all predictors w/ coordinates","abundance"
510.514,717.566088148841,"z","all predictors w/ coordinates","abundance"
533.9175,782.779316690233,"z","all predictors w/ coordinates","abundance"
557.321,681.195118021082,"z","all predictors w/ coordinates","abundance"
580.7245,689.510690830372,"z","all predictors w/ coordinates","abundance"
604.128,776.135896858242,"z","all predictors w/ coordinates","abundance"
627.5315,800.988627632459,"z","all predictors w/ coordinates","abundance"
650.935,800.988627632459,"z","all predictors w/ coordinates","abundance"
674.3385,800.988627632459,"z","all predictors w/ coordinates","abundance"
697.742,800.988627632459,"z","all predictors w/ coordinates","abundance"
721.1455,800.988627632459,"z","all predictors w/ coordinates","abundance"
744.549,800.988627632459,"z","all predictors w/ coordinates","abundance"
767.9525,800.988627632459,"z","all predictors w/ coordinates","abundance"
791.356,836.204315035431,"z","all predictors w/ coordinates","abundance"
814.7595,836.204315035431,"z","all predictors w/ coordinates","abundance"
838.163,846.28886878932,"z","all predictors w/ coordinates","abundance"
861.5665,846.28886878932,"z","all predictors w/ coordinates","abundance"
884.97,846.28886878932,"z","all predictors w/ coordinates","abundance"
908.3735,846.28886878932,"z","all predictors w/ coordinates","abundance"
931.777,846.28886878932,"z","all predictors w/ coordinates","abundance"
955.1805,846.28886878932,"z","all predictors w/ coordinates","abundance"
978.584,846.28886878932,"z","all predictors w/ coordinates","abundance"
1001.9875,846.28886878932,"z","all predictors w/ coordinates","abundance"
1025.391,846.28886878932,"z","all predictors w/ coordinates","abundance"
1048.7945,846.28886878932,"z","all predictors w/ coordinates","abundance"
1072.198,846.28886878932,"z","all predictors w/ coordinates","abundance"
1095.6015,846.28886878932,"z","all predictors w/ coordinates","abundance"
1119.005,846.28886878932,"z","all predictors w/ coordinates","abundance"
1142.4085,846.28886878932,"z","all predictors w/ coordinates","abundance"
1165.812,798.294601137439,"z","all predictors w/ coordinates","abundance"
1189.2155,798.294601137439,"z","all predictors w/ coordinates","abundance"
1212.619,798.294601137439,"z","all predictors w/ coordinates","abundance"
1236.0225,798.294601137439,"z","all predictors w/ coordinates","abundance"
1259.426,798.294601137439,"z","all predictors w/ coordinates","abundance"
1282.8295,798.294601137439,"z","all predictors w/ coordinates","abundance"
1306.233,798.294601137439,"z","all predictors w/ coordinates","abundance"
1329.6365,798.294601137439,"z","all predictors w/ coordinates","abundance"
1353.04,798.294601137439,"z","all predictors w/ coordinates","abundance"
1376.4435,798.294601137439,"z","all predictors w/ coordinates","abundance"
1399.847,814.066860724379,"z","all predictors w/ coordinates","abundance"
