"turb_before","yhat","predictors","model","index"
0.29,731.519067647707,"turb_before","all predictors w/ coordinates","abundance"
5.68470588235294,795.93474683642,"turb_before","all predictors w/ coordinates","abundance"
11.0794117647059,795.93474683642,"turb_before","all predictors w/ coordinates","abundance"
16.4741176470588,795.93474683642,"turb_before","all predictors w/ coordinates","abundance"
21.8688235294118,801.470036959877,"turb_before","all predictors w/ coordinates","abundance"
27.2635294117647,801.470036959877,"turb_before","all predictors w/ coordinates","abundance"
32.6582352941176,801.470036959877,"turb_before","all predictors w/ coordinates","abundance"
38.0529411764706,801.470036959877,"turb_before","all predictors w/ coordinates","abundance"
43.4476470588235,801.470036959877,"turb_before","all predictors w/ coordinates","abundance"
48.8423529411765,802.480717515432,"turb_before","all predictors w/ coordinates","abundance"
54.2370588235294,802.480717515432,"turb_before","all predictors w/ coordinates","abundance"
59.6317647058824,802.480717515432,"turb_before","all predictors w/ coordinates","abundance"
65.0264705882353,802.37637492284,"turb_before","all predictors w/ coordinates","abundance"
70.4211764705882,802.37637492284,"turb_before","all predictors w/ coordinates","abundance"
75.8158823529412,802.37637492284,"turb_before","all predictors w/ coordinates","abundance"
81.2105882352941,802.37637492284,"turb_before","all predictors w/ coordinates","abundance"
86.6052941176471,802.37637492284,"turb_before","all predictors w/ coordinates","abundance"
92,802.37637492284,"turb_before","all predictors w/ coordinates","abundance"
