"temp_before","yhat","predictors","model","index"
4,744.663919091711,"temp_before","all predictors w/o coordinates","abundance"
4.29411764705882,744.483406746032,"temp_before","all predictors w/o coordinates","abundance"
4.58823529411765,761.655974647266,"temp_before","all predictors w/o coordinates","abundance"
4.88235294117647,767.825192239859,"temp_before","all predictors w/o coordinates","abundance"
5.17647058823529,768.779548104056,"temp_before","all predictors w/o coordinates","abundance"
5.47058823529412,762.988472486772,"temp_before","all predictors w/o coordinates","abundance"
5.76470588235294,765.227669708995,"temp_before","all predictors w/o coordinates","abundance"
6.05882352941176,765.508228968254,"temp_before","all predictors w/o coordinates","abundance"
6.35294117647059,766.45990026455,"temp_before","all predictors w/o coordinates","abundance"
6.64705882352941,768.562812301587,"temp_before","all predictors w/o coordinates","abundance"
6.94117647058824,771.294716313933,"temp_before","all predictors w/o coordinates","abundance"
7.23529411764706,774.520792702822,"temp_before","all predictors w/o coordinates","abundance"
7.52941176470588,774.037254122575,"temp_before","all predictors w/o coordinates","abundance"
7.82352941176471,776.258088999118,"temp_before","all predictors w/o coordinates","abundance"
8.11764705882353,781.4531329806,"temp_before","all predictors w/o coordinates","abundance"
8.41176470588235,799.505090542328,"temp_before","all predictors w/o coordinates","abundance"
8.70588235294118,799.124587455908,"temp_before","all predictors w/o coordinates","abundance"
9,799.124587455908,"temp_before","all predictors w/o coordinates","abundance"
