"z","yhat","predictors","model","index"
229.672,728.976646087788,"z","sampling w/ coordinates","abundance"
253.0755,728.573680056466,"z","sampling w/ coordinates","abundance"
276.479,728.573680056466,"z","sampling w/ coordinates","abundance"
299.8825,728.090773781141,"z","sampling w/ coordinates","abundance"
323.286,728.090773781141,"z","sampling w/ coordinates","abundance"
346.6895,728.090773781141,"z","sampling w/ coordinates","abundance"
370.093,728.090773781141,"z","sampling w/ coordinates","abundance"
393.4965,728.090773781141,"z","sampling w/ coordinates","abundance"
416.9,728.090773781141,"z","sampling w/ coordinates","abundance"
440.3035,728.090773781141,"z","sampling w/ coordinates","abundance"
463.707,734.030276945344,"z","sampling w/ coordinates","abundance"
487.1105,829.255077492032,"z","sampling w/ coordinates","abundance"
510.514,825.451780656698,"z","sampling w/ coordinates","abundance"
533.9175,775.14262064298,"z","sampling w/ coordinates","abundance"
557.321,786.74516255988,"z","sampling w/ coordinates","abundance"
580.7245,792.469618715622,"z","sampling w/ coordinates","abundance"
604.128,792.124851089937,"z","sampling w/ coordinates","abundance"
627.5315,797.027146012695,"z","sampling w/ coordinates","abundance"
650.935,796.958867735333,"z","sampling w/ coordinates","abundance"
674.3385,795.873715886363,"z","sampling w/ coordinates","abundance"
697.742,881.558960278829,"z","sampling w/ coordinates","abundance"
721.1455,882.251006355992,"z","sampling w/ coordinates","abundance"
744.549,882.25283437305,"z","sampling w/ coordinates","abundance"
767.9525,882.25283437305,"z","sampling w/ coordinates","abundance"
791.356,1021.87096936063,"z","sampling w/ coordinates","abundance"
814.7595,969.142064149733,"z","sampling w/ coordinates","abundance"
838.163,833.088687069438,"z","sampling w/ coordinates","abundance"
861.5665,833.088687069438,"z","sampling w/ coordinates","abundance"
884.97,833.089625802857,"z","sampling w/ coordinates","abundance"
908.3735,833.089625802857,"z","sampling w/ coordinates","abundance"
931.777,833.089625802857,"z","sampling w/ coordinates","abundance"
955.1805,833.089625802857,"z","sampling w/ coordinates","abundance"
978.584,832.405508662264,"z","sampling w/ coordinates","abundance"
1001.9875,762.285276698294,"z","sampling w/ coordinates","abundance"
1025.391,762.285276698294,"z","sampling w/ coordinates","abundance"
1048.7945,762.285276698294,"z","sampling w/ coordinates","abundance"
1072.198,762.285276698294,"z","sampling w/ coordinates","abundance"
1095.6015,762.285276698294,"z","sampling w/ coordinates","abundance"
1119.005,737.440395146056,"z","sampling w/ coordinates","abundance"
1142.4085,737.440395146056,"z","sampling w/ coordinates","abundance"
1165.812,753.919228227602,"z","sampling w/ coordinates","abundance"
1189.2155,753.919228227602,"z","sampling w/ coordinates","abundance"
1212.619,753.919228227602,"z","sampling w/ coordinates","abundance"
1236.0225,753.919228227602,"z","sampling w/ coordinates","abundance"
1259.426,753.919228227602,"z","sampling w/ coordinates","abundance"
1282.8295,753.901679313293,"z","sampling w/ coordinates","abundance"
1306.233,753.901679313293,"z","sampling w/ coordinates","abundance"
1329.6365,753.901679313293,"z","sampling w/ coordinates","abundance"
1353.04,753.901679313293,"z","sampling w/ coordinates","abundance"
1376.4435,753.901679313293,"z","sampling w/ coordinates","abundance"
1399.847,828.721626294984,"z","sampling w/ coordinates","abundance"
