"velocity","yhat","predictors","model","index"
0.01,1175.39707884893,"velocity","velocity w/o coordinates","abundance"
0.0478,892.99313968254,"velocity","velocity w/o coordinates","abundance"
0.0856,868.336228571429,"velocity","velocity w/o coordinates","abundance"
0.1234,1239.14503571429,"velocity","velocity w/o coordinates","abundance"
0.1612,636.645302380952,"velocity","velocity w/o coordinates","abundance"
0.199,566.38105952381,"velocity","velocity w/o coordinates","abundance"
0.2368,637.586564285714,"velocity","velocity w/o coordinates","abundance"
0.2746,742.332619047619,"velocity","velocity w/o coordinates","abundance"
0.3124,1050.78040238095,"velocity","velocity w/o coordinates","abundance"
0.3502,705.327242857143,"velocity","velocity w/o coordinates","abundance"
0.388,559.660797619048,"velocity","velocity w/o coordinates","abundance"
0.4258,739.0823,"velocity","velocity w/o coordinates","abundance"
0.4636,1127.59857619048,"velocity","velocity w/o coordinates","abundance"
0.5014,843.625788095238,"velocity","velocity w/o coordinates","abundance"
0.5392,645.581161904761,"velocity","velocity w/o coordinates","abundance"
0.577,662.180214285714,"velocity","velocity w/o coordinates","abundance"
0.6148,595.159880952381,"velocity","velocity w/o coordinates","abundance"
0.6526,638.395338095238,"velocity","velocity w/o coordinates","abundance"
0.6904,260.453114285714,"velocity","velocity w/o coordinates","abundance"
0.7282,294.967595238095,"velocity","velocity w/o coordinates","abundance"
0.766,396.099559523809,"velocity","velocity w/o coordinates","abundance"
0.8038,578.349002380952,"velocity","velocity w/o coordinates","abundance"
0.8416,809.167264285714,"velocity","velocity w/o coordinates","abundance"
0.8794,663.964057142857,"velocity","velocity w/o coordinates","abundance"
0.9172,665.173533333334,"velocity","velocity w/o coordinates","abundance"
0.955,630.669961904762,"velocity","velocity w/o coordinates","abundance"
0.9928,567.010840476191,"velocity","velocity w/o coordinates","abundance"
1.0306,589.182366666667,"velocity","velocity w/o coordinates","abundance"
1.0684,733.304221428571,"velocity","velocity w/o coordinates","abundance"
1.1062,611.286552380952,"velocity","velocity w/o coordinates","abundance"
1.144,561.495766666667,"velocity","velocity w/o coordinates","abundance"
1.1818,536.502011904762,"velocity","velocity w/o coordinates","abundance"
1.2196,564.090057142857,"velocity","velocity w/o coordinates","abundance"
1.2574,502.258997619047,"velocity","velocity w/o coordinates","abundance"
1.2952,502.502907142857,"velocity","velocity w/o coordinates","abundance"
1.333,519.882173809523,"velocity","velocity w/o coordinates","abundance"
1.3708,528.976561904762,"velocity","velocity w/o coordinates","abundance"
1.4086,513.414145238095,"velocity","velocity w/o coordinates","abundance"
1.4464,508.937545238095,"velocity","velocity w/o coordinates","abundance"
1.4842,504.111752380952,"velocity","velocity w/o coordinates","abundance"
1.522,492.980366666666,"velocity","velocity w/o coordinates","abundance"
1.5598,497.631626190476,"velocity","velocity w/o coordinates","abundance"
1.5976,490.889126190476,"velocity","velocity w/o coordinates","abundance"
1.6354,502.397138095238,"velocity","velocity w/o coordinates","abundance"
1.6732,502.397138095238,"velocity","velocity w/o coordinates","abundance"
1.711,501.706888095238,"velocity","velocity w/o coordinates","abundance"
1.7488,499.590138095238,"velocity","velocity w/o coordinates","abundance"
1.7866,487.04399047619,"velocity","velocity w/o coordinates","abundance"
1.8244,487.04399047619,"velocity","velocity w/o coordinates","abundance"
1.8622,487.04399047619,"velocity","velocity w/o coordinates","abundance"
1.9,487.04399047619,"velocity","velocity w/o coordinates","abundance"
