"clog_6_class_int","yhat","predictors","model","index"
0,825.661211209315,"clog_6_class","sampling w/ coordinates","abundance"
1,776.753823863636,"clog_6_class","sampling w/ coordinates","abundance"
2,757.930393308081,"clog_6_class","sampling w/ coordinates","abundance"
3,729.988351641414,"clog_6_class","sampling w/ coordinates","abundance"
4,666.982097011785,"clog_6_class","sampling w/ coordinates","abundance"
5,622.507253184624,"clog_6_class","sampling w/ coordinates","abundance"
6,624.253382814254,"clog_6_class","sampling w/ coordinates","abundance"
