"gaug_before","yhat","predictors","model","index"
226.76,0.536297713958279,"gaug_before","sampling w/ coordinates","k_index"
293.908,0.535230500209663,"gaug_before","sampling w/ coordinates","k_index"
361.056,0.535230500209663,"gaug_before","sampling w/ coordinates","k_index"
428.204,0.534924823583828,"gaug_before","sampling w/ coordinates","k_index"
495.352,0.533203768129978,"gaug_before","sampling w/ coordinates","k_index"
562.5,0.532079178598468,"gaug_before","sampling w/ coordinates","k_index"
629.648,0.524651595322346,"gaug_before","sampling w/ coordinates","k_index"
696.796,0.521953132952115,"gaug_before","sampling w/ coordinates","k_index"
763.944,0.521953132952115,"gaug_before","sampling w/ coordinates","k_index"
831.092,0.521953132952115,"gaug_before","sampling w/ coordinates","k_index"
898.24,0.521953132952115,"gaug_before","sampling w/ coordinates","k_index"
965.388,0.521953132952115,"gaug_before","sampling w/ coordinates","k_index"
1032.536,0.521953132952115,"gaug_before","sampling w/ coordinates","k_index"
1099.684,0.521953132952115,"gaug_before","sampling w/ coordinates","k_index"
1166.832,0.521953132952115,"gaug_before","sampling w/ coordinates","k_index"
1233.98,0.521953132952115,"gaug_before","sampling w/ coordinates","k_index"
