"clog_6_class_int","yhat","predictors","model","index"
0,2.66846374759528,"clog_6_class","all predictors w/o coordinates","shannon_index"
1,2.67184029141101,"clog_6_class","all predictors w/o coordinates","shannon_index"
2,2.67314888402973,"clog_6_class","all predictors w/o coordinates","shannon_index"
3,2.67568351258117,"clog_6_class","all predictors w/o coordinates","shannon_index"
4,2.68812715215157,"clog_6_class","all predictors w/o coordinates","shannon_index"
5,2.69072875713767,"clog_6_class","all predictors w/o coordinates","shannon_index"
6,2.68801058166353,"clog_6_class","all predictors w/o coordinates","shannon_index"
