"clog_6_class_int","yhat","predictors","model","index"
0,2.51405204955733,"clog_6_class","all predictors w/o coordinates","shannon_index"
1,2.518635521775,"clog_6_class","all predictors w/o coordinates","shannon_index"
2,2.52418046792986,"clog_6_class","all predictors w/o coordinates","shannon_index"
3,2.52850979567645,"clog_6_class","all predictors w/o coordinates","shannon_index"
4,2.53298071999163,"clog_6_class","all predictors w/o coordinates","shannon_index"
5,2.52987555860134,"clog_6_class","all predictors w/o coordinates","shannon_index"
6,2.52189856624129,"clog_6_class","all predictors w/o coordinates","shannon_index"
