"ox_during","yhat","predictors","model","index"
8.73,744.617628989937,"ox_during","all predictors w/o coordinates","abundance"
9.00941176470588,744.617628989937,"ox_during","all predictors w/o coordinates","abundance"
9.28882352941176,744.617628989937,"ox_during","all predictors w/o coordinates","abundance"
9.56823529411765,744.617628989937,"ox_during","all predictors w/o coordinates","abundance"
9.84764705882353,742.194262102812,"ox_during","all predictors w/o coordinates","abundance"
10.1270588235294,742.52991179417,"ox_during","all predictors w/o coordinates","abundance"
10.4064705882353,742.412759016392,"ox_during","all predictors w/o coordinates","abundance"
10.6858823529412,743.644242393817,"ox_during","all predictors w/o coordinates","abundance"
10.9652941176471,746.463679151926,"ox_during","all predictors w/o coordinates","abundance"
11.2447058823529,746.969249522296,"ox_during","all predictors w/o coordinates","abundance"
11.5241176470588,747.025482355923,"ox_during","all predictors w/o coordinates","abundance"
11.8035294117647,746.616649573737,"ox_during","all predictors w/o coordinates","abundance"
12.0829411764706,749.576949573737,"ox_during","all predictors w/o coordinates","abundance"
12.3623529411765,755.721359524123,"ox_during","all predictors w/o coordinates","abundance"
12.6417647058824,756.495168342466,"ox_during","all predictors w/o coordinates","abundance"
12.9211764705882,760.514848457104,"ox_during","all predictors w/o coordinates","abundance"
13.2005882352941,773.403650110543,"ox_during","all predictors w/o coordinates","abundance"
13.48,790.35482354345,"ox_during","all predictors w/o coordinates","abundance"
