"cat_velocity","yhat","predictors","model","index"
1,0.204125541035042,"cat_velocity","all predictors w/o coordinates","rel_abundance"
2,0.199945199037842,"cat_velocity","all predictors w/o coordinates","rel_abundance"
3,0.194611383633066,"cat_velocity","all predictors w/o coordinates","rel_abundance"
4,0.192497234225942,"cat_velocity","all predictors w/o coordinates","rel_abundance"
5,0.193249441552889,"cat_velocity","all predictors w/o coordinates","rel_abundance"
